,density,nelements,formationenergy_pa,atomMean,atomStd,transition,metalloid,other,NdValenc wmean,BulkModulus wstd,AtomicWeigh wstd,BoilingT wmean,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,BCCenergy_p wstd,MiracleRadius wstd,n_ws^third wmean,AtomicVolum wmean,BCCefflatcn wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,IsNonm wmean,MeltingT wstd,GSestBCClatcn wstd,CovalentRadius wstd,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,GSmagmom wstd,phi wmean,SpaceGroupNumber wstd,Row wstd,vx,Coordination,numberDensity,oxidation flexibility,avgIonicRadVol,AtomicNum Density,oxidation flexibility Std,chargedensityvoldens
"mp-300766608, CoCu(PO4)2, Li2CoCu(PO4)2, mp-761614, mp-769707",3.5197311176285027,4.0,-1.9927102655158733,12.5,7.399324293474371,2.0,0.0,4.0,0.35416666666666663,6.352356299480968,2.4042853356645497,171.41249999999997,95.93136679635427,0.7264322357347068,0.0,0.0,0.0,0.0,0.2018333333333333,0.23993962637621066,0.4992543821812189,13.273874586110034,0.1358333333333333,3100.35065371174,1.1548096084788713,1.4299999999999995,1.060301319856242,1.2498046920452028,0.2083333333333333,44.81555011847868,0.624902346160553,13.685454565584099,0.7873276199724086,0.4583333333333333,0.41561121166666665,0.05587564150952391,0.4302083333333333,7.235228006466388,0.414578098794425,9.294371798096318,4.166666666666667,0.08141420356711662,4.75,0.5071960392033006,12.5,1.5877132402714709,0.9877477985452388
"mp-300766608, Li2CoCu(PO4)2, Li5Co2Cu2(PO4)4, mp-769707, mp-766608",3.7182794046188334,5.0,-2.297052854370748,11.142857142857142,7.614433126420817,2.0,0.0,5.0,0.24285714285714285,5.197016412504077,2.6008913218526946,163.68285714285713,80.82271776006081,0.6751202518188314,0.028571428571428567,0.057142857142857134,0.0,0.0,0.24074285714285715,0.2284601541643889,0.4215872639105672,10.33069529635457,0.12114285714285715,2126.570278490333,0.8889090762613756,1.0662857142857145,0.8731821232756446,0.9649638021360772,0.14285714285714285,34.59768767783565,0.4824819011785177,10.49337983721943,0.6078891034175247,0.3142857142857143,0.2851148917142857,0.04424203428571428,0.37642857142857145,10.896132996880786,0.3331972511340172,9.435146360977066,4.428571428571429,0.09607241494100502,4.071428571428571,0.4596351145717363,11.142857142857142,2.2188892238584383,1.039037325069968
"mp-300766631, Co3Cu3(TeO8)2, Li4Co3Cu3(TeO8)2, mp-761933, mp-766631",5.4302473221938765,4.0,-1.0926808393750005,16.666666666666668,13.655483229172894,2.0,1.0,4.0,0.7395833333333333,9.030114547999931,1.5112829679513002,241.2875,159.50852701649598,0.6067654160083904,0.0,0.0,0.0,0.0,0.1823958333333333,0.2484148784250184,0.5355485232621063,12.372136839094438,0.100625,3100.120265095005,1.1201846967843896,1.3299999999999998,0.7131278909767089,1.2199834767550877,0.16666666666666666,76.15668503749758,0.6099917385168871,12.879701811377466,0.7685414315347298,0.375,0.3935544087327083,0.0838134622642859,0.2984375,8.212053672549475,0.3744208490752381,5.533050976277293,5.583333333333332,0.08932576837382555,4.458333333333333,0.3865597409358669,16.666666666666668,1.3222193043852026,1.4449785123283645
"mp-300766652, Li4V(CO3)4, Li5V(CO3)4, mp-762975, mp-766652",2.3043560961185388,4.0,-2.093595699047619,7.3809523809523805,3.981818087688928,1.0,0.0,4.0,0.03571428571428571,3.0801831673897584,3.1167976067138845,338.34761904761905,291.938008943268,0.7711112976737013,0.047619047619047616,0.08247860988423225,0.0,0.0,0.3412976190476191,0.2708933389831544,0.4239998174013721,11.809787823469742,0.15047619047619046,2657.639136753267,0.9277537772669256,6.020714285714287,9.439932510015673,1.018105620456317,0.19047619047619047,284.5833289760062,0.50905281033762,11.417473530254359,0.6413663511738222,0.4761904761904762,0.53492498,0.0,0.4834523809523809,15.942654284139225,0.3657688451366004,10.287758211160355,3.690476190476192,0.0914285349033812,4.095238095238095,0.4985122533234781,7.3809523809523805,2.5053231310411253,0.6549830218374042
"mp-300766658, V2OF5, LiV2OF5, mp-764448, mp-766658",3.6194114754456734,3.0,-3.0130537156916666,12.375,6.142831187652807,1.0,0.0,3.0,0.25,18.856180831641268,4.870423740971369,328.1041666666667,418.8810944465293,1.0642947676156462,0.0,0.0,0.0,0.0,0.25066666666666665,0.1869369694724817,0.8633299558832063,14.284801558144078,0.13666666666666666,4651.163741648932,1.0777078772806967,1.8539583333333327,2.4903344578199844,1.130675628233168,0.25,248.01079788601047,0.5653378141529212,13.565811807628766,0.7122810123100543,0.2916666666666667,0.2769837263541666,0.0,0.3541666666666667,24.63532637404172,0.4249182927993987,7.969132038189866,5.75,0.0819134875924357,2.0,0.7987440508101684,12.375,2.6457513110645907,0.9838672474901916
"mp-300766678, Li2Cr(Si2O5)3, Li3Cr(Si2O5)3, mp-775340, mp-766678",2.7488610439662557,4.0,-2.9650909103645824,9.75,4.322904116447647,1.0,1.0,4.0,0.05208333333333333,10.060645101637922,3.763230214134914,276.703125,299.71568499972176,1.0370260211688294,0.02083333333333333,0.03608439182435162,0.0,0.0,0.2672395833333333,0.20288995455382744,0.5701053082296489,13.368881648357046,0.1321875,2906.8566335132746,1.1029698472602052,3.45375,5.260673228066917,1.2007698480446185,0.15625,160.682140031586,0.600384924144985,14.081588125348096,0.7564376038743053,0.5625,0.39169440973958336,0.0,0.4015625,19.84683921710765,0.45261585380000896,9.054495860888633,4.166666666666667,0.08375035867666644,4.833333333333333,0.5141389355875741,9.75,2.3033791601808757,0.7925509119155449
"mp-300766714, Li2Fe(Si2O5)3, Li3Fe(Si2O5)3, mp-775303, mp-766714",2.526866605143141,4.0,-2.918071941927084,9.833333333333334,4.606758320361751,1.0,1.0,4.0,0.0625,10.046938450205724,3.7341948677353938,278.68229166666663,298.71644663353624,1.0504119437050718,0.02083333333333333,0.03608439182435162,0.0,0.0,0.2672395833333333,0.20288995455382744,0.5800792697382047,13.431292978577636,0.13260416666666666,2906.8533462996875,1.1037543610406444,3.3788541666666667,5.2988476323129685,1.2015927963929691,0.15625,162.13697517494342,0.600796398323826,14.162560679481661,0.7569560288478479,0.5625,0.3916849414062501,0.03808099174214154,0.40447916666666667,19.84683921710765,0.45261585380000896,10.44413842899912,4.166666666666667,0.07636718347802446,4.833333333333333,0.5597836153376977,9.833333333333334,2.3033791601808757,0.7288588197694077
"mp-300766714, LiFe(Si2O5)3, Li2Fe(Si2O5)3, mp-775750, mp-775303",2.507760250338144,4.0,-2.836174181684782,10.130434782608695,4.475093856932543,1.0,1.0,4.0,0.06521739130434782,10.572701544941673,3.9866617601792624,273.2445652173913,321.5011838150378,1.0987976168646456,0.010869565217391304,0.018826639212705186,0.0,0.0,0.2399239130434783,0.21640087069689504,0.6289433867928054,15.314546225303461,0.1277173913043478,3033.0040998553272,1.207692898657477,3.493152173913044,5.548741085569599,1.3112085333975192,0.16304347826086954,172.54728775296647,0.6556042668281877,15.970495007201473,0.8260096160768913,0.5869565217391304,0.40866741570652176,0.039736687035278134,0.3910869565217392,21.65555674639236,0.4933393790395746,10.404272627908432,4.130434782608695,0.07370154058718009,5.043478260869565,0.5664629714271571,10.130434782608695,2.1157434887993816,0.7246704121380215
"mp-300766728, V(SiO3)2, LiV(SiO3)2, mp-767887, mp-766728",3.1912492981351206,3.0,-2.9438451305555566,11.0,4.898979485566356,1.0,1.0,3.0,0.1111111111111111,9.601097330974607,2.235563093469607,391.3555555555557,263.62997700121764,0.6671322693060141,0.0,0.0,0.0,0.0,0.27485185185185185,0.242143044030364,0.28486858002896376,11.522745443315161,0.17185185185185184,4133.594838984837,1.0993877929690328,4.564444444444447,4.751205002017216,1.1920086418851945,0.2222222222222222,139.22074762995894,0.5960043210752934,11.360533807663346,0.7509183898701727,0.7407407407407408,0.5491872962962963,0.0,0.5055555555555555,17.41914497893,0.37770514915502107,16.483351034000002,4.111111111111111,0.08515795589863381,5.111111111111111,0.4931886116751625,11.0,1.662958838566196,0.9091882031415788
"mp-300766730, Cr3(CoO6)2, Li2Cr3(CoO6)2, mp-773919, mp-772468",3.0416220258912423,3.0,-1.5006464754411766,13.058823529411766,7.87752266399782,2.0,0.0,3.0,0.5686274509803922,11.997692973159495,1.7803585448354144,319.8666666666667,190.3871670758268,0.5910723493841133,0.0,0.0,0.0,0.0,0.258921568627451,0.27538715678245196,0.4181791898561226,12.869797205979186,0.17039215686274511,4375.777186895309,1.2498016342171514,1.9223529411764704,1.449568364343874,1.3721914251469938,0.23529411764705885,141.27424762191455,0.6860957127370045,13.290733561994125,0.8644264306171654,0.4705882352941177,0.5444669719607843,0.0858772145876134,0.4735294117647059,13.06220882929806,0.3999230991053165,11.613950628836848,4.161764705882353,0.06684383317119927,4.941176470588236,0.5486580471385019,13.058823529411766,1.5518712892085789,0.8472299079707111
"mp-300766730, Li2Cr3(CoO6)2, Li3Cr3(CoO6)2, mp-772468, mp-766730",3.001908706732112,4.0,-1.7918144688157889,12.0,8.065521159785483,2.0,0.0,4.0,0.381578947368421,10.999968521737888,3.5054058875681853,257.14736842105265,155.86846965886014,0.7118312055437035,0.02631578947368421,0.045580284409707295,0.0,0.0,0.2680131578947368,0.22248048367518328,0.5641977617108676,10.66046102956532,0.1401315789473684,2936.9437453660585,1.0352131343258446,1.3689473684210525,1.2772376486309556,1.1354223147739908,0.15789473684210525,125.24924841033808,0.5677111575264483,11.56610382184634,0.7152712375324288,0.3157894736842105,0.3654805240789474,0.07057975769624075,0.3927631578947369,10.189708498273069,0.3938586722919937,11.668994462,4.2105263157894735,0.07159877727497542,4.421052631578949,0.5444267495790279,12.0,2.1105197532382545,0.8339168139210824
"mp-300766739, LiVOF3, Li2VOF3, mp-765521, mp-766739",2.8057397176687746,4.0,-2.957852649969998,10.166666666666666,6.121455890735652,1.0,0.0,4.0,0.125,11.307184908524116,3.599232331967672,234.98916666666665,239.67451486193843,0.6851317357009284,0.04166666666666666,0.07216878364870323,0.0,0.0,0.310875,0.20593153443559828,0.4830998924928898,10.045383129688096,0.10916666666666666,3101.350492699002,0.7016526353722099,1.061875,1.4660801828108019,0.7432422318136299,0.16666666666666666,143.53244808508845,0.3716211159454461,6.619101147436862,0.468213266513274,0.2083333333333333,0.20465557947916665,0.0,0.2958333333333333,16.821107358844653,0.2763853991962833,5.743202024000365,4.5,0.07746149523656788,1.6666666666666667,0.7701353468114697,10.166666666666666,2.42670329642684,0.7643642018902957
"mp-300766739, VOF3, LiVOF3, mp-764398, mp-765521",2.9615153548843747,3.0,-2.6752468794639994,11.6,5.713142742834281,1.0,0.0,3.0,0.20000000000000004,15.084944665313015,3.613711023981724,268.316,330.9753032156125,0.9395252673087572,0.0,0.0,0.0,0.0,0.2586,0.1703753503297939,0.6097615438262745,10.944709528656604,0.10933333333333334,4960.724517779746,0.9441726558749964,1.499,1.981105920102877,0.9944476401699996,0.26666666666666666,195.85611476001685,0.4972238201193362,9.169514709078118,0.6264627574292836,0.3333333333333333,0.3271587851666667,0.0,0.2833333333333334,19.09438544587271,0.3265986323710904,5.537742455000063,5.4,0.07195103976365227,2.0,0.787727291659303,11.6,2.5298221281347035,0.8100856558019127
"mp-300766742, Li4Mn5FeO12, Li6Mn5FeO12, mp-772699, mp-766742",3.8338416950983567,4.0,-1.9977166289407517,11.772727272727273,8.409582295225206,2.0,0.0,4.0,0.35227272727272724,10.78497098621752,4.573782776740957,253.9227272727273,181.93811198017056,0.7711998990848643,0.045454545454545456,0.07872958216222169,0.0,0.0,0.32031818181818184,0.2630289142104795,0.702307221779819,11.20878008674708,0.15613636363636366,2537.106626335112,0.864349942869444,1.0568181818181817,1.1008397902518117,0.9423104027825652,0.13636363636363635,123.264142536792,0.4711552014986137,11.466956434731625,0.5936183560572983,0.2727272727272727,0.3219620967238636,0.04153273685299505,0.43840909090909097,18.748126628175832,0.37482778414706,4.9680872128392926,5.863636363636362,0.09230273692956124,4.818181818181818,0.4566263678801175,11.772727272727273,3.338975940401265,1.0546965871119374
"mp-300766750, MnCu(PO4)2, Li2MnCu(PO4)2, mp-775025, mp-766750",3.550864150960753,4.0,-2.157228552794148,12.333333333333336,7.086763875156432,2.0,0.0,4.0,0.3125,5.035119716109594,2.463195015514996,153.37083333333334,82.11117156957253,0.7015533895520856,0.0,0.0,0.0,0.0,0.20304166666666668,0.2391075602050721,0.4843887377837582,13.168973953957082,0.13291666666666666,3100.376004623875,1.1546229790461948,1.3614583333333332,1.072053839955759,1.2491277310776294,0.2083333333333333,38.31614944724407,0.6245638656673578,13.48756822143183,0.7869011612781275,0.4583333333333333,0.41664979323625,1.1190516478349164e-05,0.4166666666666667,7.626821276113514,0.4145780987944249,9.082347053125686,4.166666666666667,0.08319824775947154,5.083333333333333,0.4899468206362216,12.333333333333336,2.1392496088322392,0.9959339284022976
"mp-300766755, Li2FePO5, Li3FePO5, mp-767826, mp-766755",2.7613894254622946,4.0,-2.4636236713161357,9.666666666666666,6.649979114420002,1.0,0.0,4.0,0.16666666666666666,7.698554858775783,2.781856778715511,204.66666666666663,148.9915949655227,0.603137823841187,0.05555555555555555,0.09622504486493763,0.0,0.0,0.3603333333333333,0.3098972450170149,0.3748841780691716,11.082567503477517,0.14944444444444446,2584.5573732053595,0.8469771793119567,1.0958333333333332,0.7506829709268127,0.9079365317774172,0.16666666666666669,68.94977884278624,0.4539682660077123,10.115498132525943,0.5719641742317229,0.3611111111111111,0.3392049604861111,0.10154931131237743,0.4494444444444444,19.68570563055436,0.3080704585113727,4.687690751148882,4.0,0.08282631386132723,4.0,0.5279346573362191,9.666666666666666,2.6666666666666665,0.7771072408220153
"mp-300766766, FePO4, LiFe2(PO4)2, mp-765990, mp-767093",2.775044961854888,3.0,-2.3388822871825408,12.166666666666664,6.693695209341067,1.0,0.0,3.0,0.3333333333333333,12.945994184770004,2.341004086215053,224.88333333333333,210.73888837628914,0.4012745669482827,0.0,0.0,0.0,0.0,0.2716666666666667,0.24163497876541584,0.3599343763674861,11.304702397511234,0.19,4133.821119596877,1.0811153527147213,1.8461111111111108,1.2440393685962208,1.1604266349044752,0.2777777777777777,121.39353588867719,0.5802133176209681,11.479719100103624,0.7310229721573468,0.6111111111111109,0.5503130012499999,0.16582933096424285,0.5822222222222222,16.330498620225445,0.3600411499115478,8.186137467841169,4.0,0.06648501246854141,5.333333333333333,0.5921284417743816,12.166666666666664,1.8856180831641267,0.7851113267228901
"mp-300766766, LiFe2(PO4)2, LiFePO4, mp-767093, mp-766766",2.9147053944059302,4.0,-2.4281603270146532,11.461538461538465,6.879349081634269,1.0,0.0,4.0,0.2307692307692308,10.974873804722575,3.636327384339851,186.74615384615387,172.2894112898513,0.7089793315705261,0.019230769230769232,0.03330866937632456,0.0,0.0,0.2569615384615385,0.19346248279322967,0.5293503187287323,10.664532269195403,0.1503846153846154,2862.290468530144,0.9885258267285468,1.3357692307692308,1.1815366461324197,1.0707907525258609,0.19230769230769232,103.863090905662,0.5353953764012234,11.485197573991034,0.6745559046340617,0.4230769230769231,0.38106961875,0.14060673874021493,0.4578846153846154,13.133066695498135,0.3922322702763681,7.969561644705361,4.0,0.07394861013969985,4.9230769230769225,0.5638675800354936,11.461538461538465,2.3025583918608867,0.8226380827481315
"mp-300766777, FePO4, LiFePO4, mp-767830, mp-766777",2.543549916742013,3.0,-2.423062420724208,12.166666666666664,6.693695209341067,1.0,0.0,3.0,0.3333333333333333,12.945994184770004,2.341004086215053,224.88333333333333,210.73888837628914,0.4012745669482827,0.0,0.0,0.0,0.0,0.2716666666666667,0.24163497876541584,0.3599343763674861,11.304702397511234,0.19,4133.821119596877,1.0811153527147213,1.8461111111111108,1.2440393685962208,1.1604266349044752,0.2777777777777777,121.39353588867719,0.5802133176209681,11.479719100103624,0.7310229721573468,0.6111111111111109,0.5503130012499999,0.16582933096424285,0.5822222222222222,16.330498620225445,0.3600411499115478,9.738719102000001,4.0,0.0609388136961628,5.333333333333333,0.6261532039204283,12.166666666666664,1.885618083164127,0.7196171150987082
"mp-300766795, CoBO3, LiCoBO3, mp-766751, mp-766795",3.3719377194405333,3.0,-1.9940289915833336,11.2,7.984985911070851,1.0,1.0,3.0,0.4666666666666667,26.195843605851326,4.1194431183018745,516.2199999999998,338.3363111855816,0.3498242306920373,0.0,0.0,0.0,0.0,0.28006666666666663,0.19770795521565526,0.21119617617782308,8.608522908528888,0.2333333333333333,3719.6590084944396,0.9106748215339252,4.470666666666667,4.137472765939238,1.002436903513598,0.2,184.70447170186938,0.5012184518908774,9.414881836751855,0.631495678059224,0.7333333333333334,0.5801793569446666,0.14599126479894275,0.6933333333333334,13.76759480325691,0.3265986323710904,4.938001106448863,3.6,0.08623183420018303,4.0,0.5287241940559214,11.2,1.2649110640673518,0.9373926095791908
"mp-300766809, Li2Cr2CoO6, Li3Cr2CoO6, mp-762918, mp-766809",4.180805253657836,4.0,-2.0648357402272723,11.727272727272727,8.367587999275527,2.0,0.0,4.0,0.3863636363636364,11.779920582313785,3.2429326301375085,292.2409090909091,171.87465323781697,0.6625683672847974,0.045454545454545456,0.07872958216222169,0.0,0.0,0.3179772727272727,0.2639010612798442,0.5515192316701989,8.535868656382211,0.16295454545454546,2537.0784738801603,0.8066944562540115,1.4890909090909092,1.4308906086365574,0.8901592451040611,0.13636363636363635,140.16729331881356,0.445079622670128,8.71115936719454,0.5607651854018473,0.2727272727272727,0.3157515119318181,0.060955245283117014,0.4568181818181818,15.284289454607675,0.3015113445777636,6.32545273430835,5.636363636363638,0.10152036168847592,4.181818181818182,0.3978882456988249,11.727272727272727,2.479669399451974,1.1555428645532977
"mp-300766809, LiCr2CoO6, Li2Cr2CoO6, mp-763359, mp-762918",4.106059369702363,4.0,-1.87084796825,12.6,8.284926070883191,2.0,0.0,4.0,0.425,13.194766955122777,3.834132557178031,281.09000000000003,201.27333479624173,0.7364837885058241,0.025,0.04330127018922194,0.0,0.0,0.260225,0.20655273388411005,0.665954322373918,10.213318510650687,0.15475,2790.2477198161796,0.9622452978116972,1.5630000000000002,1.6278780666868145,1.0557422817692663,0.15,162.1006635248218,0.5278711410174987,11.298672488394384,0.6650759621094794,0.3,0.347217859875,0.06705076981142871,0.43125,13.961800564397132,0.3840572873934304,6.21472607368771,5.8,0.09300763452048763,4.6,0.4216155175253609,12.6,2.2,1.1374309012202686
"mp-300766823, Li4Ti11O24, Li7Ti11O24, mp-759812, mp-766823",3.4463158718148517,3.0,-3.2999970908547014,11.435897435897436,6.785334380570147,1.0,0.0,3.0,0.1880341880341881,14.367091722654614,5.378433810849597,408.39658119658117,423.6232138705018,0.7646727712783934,0.034188034188034185,0.04834918161959298,0.0,0.0,0.360034188034188,0.1703711760931505,0.8196562513897586,11.377400758053248,0.1764102564102564,3816.1786984342907,0.9610945555114104,1.478034188034188,1.7783451141090267,1.054648548855178,0.20512820512820515,239.216632990977,0.5273242745641324,14.141784364630439,0.6643869535360536,0.4102564102564103,0.4820506385470086,2.9960376210230137e-06,0.4547008547008547,19.649987169538342,0.4612217970335741,5.680538770998435,4.9230769230769225,0.08626509675265481,3.8717948717948723,0.4652053523022501,11.435897435897436,1.3808114890088472,0.9575054268229666
