,ShannonRadii,AtomicVolum wmean,deltaShannonstd,bent,IsAlkali wstd,deltashannonmax,density,HeatFusion wmean,BulkModulus wstd,metalloid,deltaShannon,chargedensityvoldens
"mp-300031606, Co(PO3)4, LiCo(PO3)4, mp-540467, mp-31606",0.5582321442985505,4377.0631048200485,0.09448409079898316,2.6882108374885734,0.0,0.5253237805869246,2.794243487496975,1.8235294117647056,4.506904438763495,0.0,0.17682780872942438,0.7974035991793667
"mp-300031609, Co3(PO4)4, Li3Co3(PO4)4, mp-585416, mp-31609",0.5121494944818975,4313.347807726758,0.11860699332721975,2.5405712180629085,0.0,0.4889103312636371,3.345463438365361,1.8301449275362318,10.645536727470391,0.0,0.19277044707715046,0.9448999851828764
"mp-300031612, Co(PO3)4, LiCo(PO3)4, mp-540264, mp-31603",0.6062737696856656,4377.0631048200485,0.09092684047591254,2.7827085209076428,0.0,0.5055457611086485,2.4903734862413023,1.8235294117647056,4.506904438763495,0.0,0.1701703833955778,0.7106870929879299
"mp-300031614, Co3(PO4)4, Li3Co3(PO4)4, mp-31551, mp-31614",0.5666191333582425,4313.347807726758,0.11397212397461295,2.5718803181053858,0.0,0.4698049189521133,2.9683924836511943,1.8301449275362318,10.645536727470391,0.0,0.1852374525025284,0.8383992428832091
"mp-300031615, Co5(P3O11)2, Li4Co5(P3O11)2, mp-31617, mp-31615",0.5568304956815631,4133.864663606891,0.1095857362423737,2.971267640159225,0.0,0.4242427962461996,3.2687698536081915,1.9907070707070704,12.411967328591542,0.0,0.1726505868071651,0.9203091100242646
"mp-300031618, Co2P5O16, LiCo2P5O16, mp-31620, mp-31575",0.5969986931288709,4313.597347743186,0.09651857841130836,2.9020497707746635,0.0,0.4613378886682951,2.6696037839698703,1.8640579710144929,6.884439348703547,0.0,0.16526863509579506,0.7584665166077132
"mp-300031636, CrPO5, LiCrPO5, mp-540466, mp-31636",0.5418685247993634,4428.632994844645,0.10110620431100492,3.03938924461668,0.0,0.4486563710576729,3.0420679704640503,1.935238095238095,10.42433051407459,0.0,0.214028822862334,0.8619528717903661
"mp-300031641, Cr(PO3)3, LiCr(PO3)3, mp-31690, mp-31641",0.5695607797343303,4292.987430803293,0.06747754125700807,2.872576935844425,0.0,0.3579941420769707,2.739816098170892,2.015384615384616,5.305771980123389,0.0,0.15062040132826046,0.7815590302759517
"mp-300031642, CrP2O7, LiCrP2O7, mp-540267, mp-31642",0.5398520138677679,4340.463378217765,0.10210188383528856,2.919441538862652,0.0,0.5006632077371251,2.930401627758956,1.9873333333333327,7.081117300413983,0.0,0.22051343754434544,0.8339012677341872
"mp-300031643, CrP2O7, LiCrP2O7, mp-540291, mp-31643",0.5599064202168202,4340.463378217765,0.07984350478625331,2.53739970418225,0.0,0.3915178028227917,2.802687355872272,1.9873333333333327,7.081117300413983,0.0,0.1724411445180399,0.7975577535123841
"mp-300031644, Cr3(PO4)4, Li3Cr3(PO4)4, mp-705409, mp-31644",0.5372356027829763,4313.395506717661,0.07323965306447316,2.63251979422832,0.0,0.3299498757050451,2.98397888151544,2.0388405797101448,9.419531742070069,0.0,0.15290038947767073,0.8462397679286137
"mp-300031647, CrPO4, LiCrPO4, mp-31645, mp-31647",0.5101645817629403,4133.838651402674,0.14658847693966054,2.476197394778606,0.0,0.6049530148694408,3.3626698320372683,2.245555555555556,12.161718933087025,0.0,0.29386380957149555,0.9495289300997282
"mp-300031648, CrP2O7, LiCrP2O7, mp-540430, mp-31648",0.5082315401485206,4340.463378217765,0.08285361687940693,2.8218565892544225,0.0,0.4062780826491443,3.1317731222563023,1.9873333333333327,7.081117300413983,0.0,0.1789422015027074,0.8912053392840273
"mp-300031649, CrP2O7, LiCrP2O7, mp-31632, mp-31649",0.4897684589429696,4340.463378217765,0.13314770315872018,2.823358948163152,0.0,0.6528983958201519,3.2493532157235485,1.9873333333333327,7.081117300413983,0.0,0.287564309509006,0.9246649811549008
"mp-300031654, Cr3(PO4)4, Li3Cr3(PO4)4, mp-31744, mp-31654",0.5388362206115714,4313.395506717661,0.08374170164962548,2.6457467885428607,0.0,0.3772623557664806,2.9736578416372046,2.0388405797101448,9.419531742070069,0.0,0.17482522461540204,0.8433127785838013
"mp-300031657, CrP2O7, LiCrP2O7, mp-540326, mp-31657",0.5201602399302361,4340.463378217765,0.08217820644048743,2.630843024382484,0.0,0.4029661637678621,3.055806515184504,1.9873333333333327,7.081117300413983,0.0,0.17748349112396708,0.8695876028814291
"mp-300031660, CrP2O7, LiCrP2O7, mp-31692, mp-31660",0.5244530431342366,4340.463378217765,0.08160095518839097,2.946318307682301,0.0,0.4001355748238705,2.991862322320564,1.9873333333333327,7.081117300413983,0.0,0.1762367789856101,0.8513910720754254
"mp-300031661, Cr2P3O11, LiCr2P3O11, mp-31719, mp-31661",0.533442709506338,4262.979105662106,0.09487379430578943,2.8014730863827872,0.0,0.4308313658492012,3.0819134718396763,2.084166666666667,8.981510714919969,0.0,0.1970785530220137,0.8743502375857004
"mp-300031664, CrPO4, LiCrPO4, mp-18906, mp-31664",0.4662404812673082,4133.838651402674,0.15187877563868568,5.040724340144663,0.0,0.6267854413626398,3.740037807200856,2.245555555555556,12.161718933087025,0.0,0.3044691952192814,1.0560876550441551
"mp-300031670, CrP2O7, LiCrP2O7, mp-31656, mp-31670",0.5118740695484261,4340.463378217765,0.08264854411464287,2.9858300097033763,0.0,0.4052724950500757,3.108576076079129,1.9873333333333327,7.081117300413983,0.0,0.17849929782055984,0.8846041805788206
"mp-300031702, Cr(PO3)4, LiCr(PO3)4, mp-31734, mp-31702",0.5482229232071565,4377.084616129672,0.07188461449017333,3.0126670559349304,0.0,0.4184157362292456,2.7850497935042484,1.9176470588235293,3.9698982697549066,0.0,0.17128940676725496,0.7964920587235866
"mp-300031706, Cr2(PO4)3, LiCr2(PO4)3, mp-540211, mp-31652",0.5528818168016149,4376.7685144758925,0.07013311481835235,2.311354359295294,0.0,0.3280703830373599,2.8384034924793315,1.9658823529411764,8.453186555218794,0.0,0.14944058572186614,0.8062649734023498
"mp-300031709, Cr9(PO4)8, Li6Cr9(PO4)8, mp-31678, mp-31709",0.5432605638453111,4049.5568621731904,0.09316091301771552,3.121357231146766,0.0,0.3717398078269408,3.2590440457996,2.3425850340136054,13.450216549738364,0.0,0.18447872795634745,0.9185310411726716
"mp-300031712, Cr(PO3)3, LiCr(PO3)3, mp-764853, mp-31712",0.5162772908324116,4292.987430803293,0.0702664509470542,2.723884581969448,0.0,0.3727903737300396,3.0937678389608405,2.015384615384616,5.305771980123389,0.0,0.15684568293985726,0.8825271863069201
"mp-300031714, Cr(PO3)4, LiCr(PO3)4, mp-704231, mp-31714",0.5930402299568165,4377.084616129672,0.055102128961049296,2.7536112044074224,0.0,0.32073063228554965,2.5087665615292205,1.9176470588235293,3.9698982697549066,0.0,0.1312994588381794,0.7174782469275285
"mp-300031728, CrPO4, LiCrPO4, mp-31707, mp-31728",0.4639544949676296,4133.838651402674,0.09581402814808272,2.9549584702756184,0.0,0.39541297109476825,3.756055648358687,2.245555555555556,12.161718933087025,0.0,0.1920770029800904,1.0606106692967578
"mp-300031730, Cr2P5O16, LiCr2P5O16, mp-31653, mp-31731",0.5888828551772258,4313.629147070455,0.07173255065661202,2.9031621723098406,0.0,0.3667355082522887,2.6244535334550183,2.003188405797101,6.074002779621992,0.0,0.15744070274002514,0.7478552076289994
"mp-300031743, Cr(PO3)4, LiCr(PO3)4, mp-31745, mp-31743",0.6354933423876332,4377.084616129672,0.06692109512616659,2.6455284844817712,0.0,0.3895247889283749,2.2470577717685707,1.9176470588235293,3.9698982697549066,0.0,0.15946214312581578,0.642632557192035
"mp-300031768, Fe5O8, LiFe5O8, mp-543082, mp-31768",0.5099808994524416,5722.940929106268,0.19311194637626847,4.6159768168310125,0.0,0.5572633850321737,4.527179238088165,2.7234615384615397,32.69230769230769,0.0,0.3129939474572505,1.2606279317266833
"mp-300031773, Fe2(MoO4)3, Li2Fe2(MoO4)3, mp-31766, mp-31773",0.6571850605703821,4376.008301370104,0.1004435385723887,2.730118921612088,0.0,0.4427670047427865,3.2983702425945447,2.798039215686275,16.570657724546358,0.0,0.17598670926506438,0.893058649266645
"mp-300031777, FePO4, LiFePO4, mp-540341, mp-31777",0.5540407461204071,4133.821119596877,0.17108574118733838,3.2667093648085737,0.0,0.6092448875739418,3.2864895100819616,1.8461111111111108,12.945994184770004,0.0,0.2332279450464993,0.9298084085083144
"mp-300031784, Fe(PO3)4, LiFe(PO3)4, mp-585418, mp-31784",0.6296863013643251,4377.078428433509,0.1077209116039784,2.6574832468806355,0.0,0.5800279256762764,2.3300460466034885,1.7766666666666666,4.237835112846595,0.0,0.17185027640652276,0.6667941360989194
"mp-300031785, FeP2O7, LiFeP2O7, mp-31793, mp-31785",0.5243267339195418,4340.452859134287,0.21780948507638087,2.6227442463263047,0.0,0.9469335125219084,3.1335979669279337,1.7476666666666667,7.548951362054645,0.0,0.31306339158771496,0.8927300652981416
"mp-300031797, Fe3(PO4)4, Li3Fe3(PO4)4, mp-31810, mp-31797",0.5716201461740069,4313.381786173994,0.1401529149610832,2.8664104332420486,0.0,0.5497057626169055,2.920779283413436,1.726231884057971,10.032419618130259,0.0,0.19568460678134228,0.8295568994860744
"mp-300031800, Fe2P3O10, LiFe2P3O10, mp-540498, mp-31800",0.5366941134671798,4134.00375022851,0.17107680480588636,3.008179315190988,0.0,0.6598533679640177,3.364744783560132,1.8986666666666665,10.206219357835053,0.0,0.2338196053745138,0.9547490906928132
"mp-300031806, Fe3(P3O10)2, LiFe3(P3O10)2, mp-31877, mp-31806",0.6156493234578574,4276.4202316735245,0.11524396294550715,2.7253560650435604,0.0,0.4929012876706556,2.590106493532811,1.8054022988505745,7.809260029711701,0.0,0.16368615516199578,0.7374411631064108
"mp-300031808, Fe(PO3)4, LiFe(PO3)4, mp-540197, mp-31808",0.5740721385293457,4377.078428433509,0.11286400157236193,2.6531953795808643,0.0,0.607721116919357,2.679975203224546,1.7766666666666666,4.237835112846595,0.0,0.18005519613371224,0.7669340925710627
"mp-300031812, Fe5(P3O11)2, Li4Fe5(P3O11)2, mp-31872, mp-31812",0.5793189601545452,4133.9041335203465,0.13317691756083452,2.904445380068708,0.0,0.4903376494893451,3.0940229832103783,1.87,11.699359501861654,0.0,0.18136443743590025,0.876505372460689
"mp-300031824, Fe(PO3)4, LiFe(PO3)4, mp-540072, mp-31824",0.5799362445435097,4377.078428433509,0.11234364168918363,2.344322845048372,0.0,0.6049192165348275,2.643077737412434,1.7766666666666666,4.237835112846595,0.0,0.17922505100753836,0.7563750678357829
"mp-300031828, Fe3(PO4)4, Li3Fe3(PO4)4, mp-31829, mp-31828",0.6180240217212686,4313.381786173994,0.13494667688238712,3.3630153459744885,0.0,0.5292859299347992,2.6072274390900154,1.726231884057971,10.032419618130259,0.0,0.1884155417638749,0.7405022087457679
"mp-300031830, FeP2O7, LiFeP2O7, mp-540321, mp-31830",0.5677505020422775,4340.452859134287,0.1676429723176079,2.8658020902647734,0.0,0.7288330376000688,2.8575837292287773,1.7476666666666667,7.548951362054645,0.0,0.24095772262255336,0.8140964272102433
"mp-300031833, Fe3(P2O7)2, Li2Fe3(P2O7)2, mp-540486, mp-31833",0.5419472544026029,4133.951570048044,0.15603315668229986,3.3003697431133823,0.0,0.5867850717680158,3.344927272293364,1.8836507936507936,10.987888153190283,0.0,0.2126998502805235,0.9483111397216608
"mp-300031837, FeP2O7, LiFeP2O7, mp-540440, mp-31837",0.5741218730918327,4340.452859134287,0.16681520424463078,2.8153633013312973,0.0,0.7252342901505586,2.8154628561448045,1.7476666666666667,7.548951362054645,0.0,0.23976794945779256,0.8020966205421488
"mp-300031842, Fe3(PO4)4, Li3Fe3(PO4)4, mp-31896, mp-31842",0.5727475562668564,4313.381786173994,0.1399586156023018,2.6626528231032403,0.0,0.5489436844451846,2.908648551399453,1.726231884057971,10.032419618130259,0.0,0.1954133217093796,0.8261115407439185
"mp-300031847, Fe9(PO4)8, Li6Fe9(PO4)8, mp-704206, mp-31847",0.5789067451857159,4049.537541407618,0.15843661340063686,3.244196736102221,0.0,0.5438699985591113,3.2616012134843797,1.9023809523809525,14.31485204690924,0.0,0.21505184966697924,0.9212103757302303
"mp-300031849, FeP2O7, LiFeP2O7, mp-540342, mp-31849",0.5549941794312669,4340.452859134287,0.13435456228756568,2.8915733229646867,0.0,0.5841106393768536,2.9419152556047368,1.7476666666666667,7.548951362054645,0.0,0.19311140160070714,0.8381216180109987
"mp-300031850, Fe3(PO4)4, Li3Fe3(PO4)4, mp-31818, mp-31850",0.5796670993990131,4313.381786173994,0.1393203762493134,2.9233999282288003,0.0,0.54644039116467,2.8690376733572966,1.726231884057971,10.032419618130259,0.0,0.1945221977762341,0.8148612975772491
"mp-300031853, FeP2O7, LiFeP2O7, mp-690058, mp-31853",0.5471285184016279,4340.452859134287,0.135141534383693,2.976826696864096,0.0,0.5875320250478278,2.993914818551884,1.7476666666666667,7.548951362054645,0.0,0.19424253761809465,0.8529357625551351
"mp-300031854, FeP2O7, LiFeP2O7, mp-540388, mp-31854",0.5613283787422086,4340.452859134287,0.13355712340731432,2.603998621753644,0.0,0.5806437490362739,2.889841827457009,1.7476666666666667,7.548951362054645,0.0,0.19196522139488253,0.8232864300254149
"mp-300031869, Fe(PO3)4, LiFe(PO3)4, mp-540077, mp-31869",0.6197976044393414,4377.078428433509,0.08625250398387793,2.5433093592023455,0.0,0.4644303527069834,2.3922665889733965,1.7766666666666666,4.237835112846595,0.0,0.13760110669019526,0.6845999184600138
"mp-300031922, MnPO4, LiMnPO4, mp-777460, mp-31922",0.4921090915050136,4133.845305124435,0.2352228917943465,3.7096729776642965,0.0,0.8102061286195829,3.60984250628573,1.7961111111111108,9.027051252817149,0.0,0.290881534196615,1.013394829167258
"mp-300031923, MnPO4, LiMnPO4, mp-31942, mp-31923",0.5180357722509981,4133.845305124435,0.29123106980268737,2.3762184127044708,0.0,1.0031217446509,3.425568220925733,1.7961111111111108,9.027051252817149,0.0,0.3601424153223646,0.9616633179982408
"mp-300031924, MnP2O7, LiMnP2O7, mp-540152, mp-31924",0.5029571471484381,4340.467370450822,0.16069559204168635,3.046250248980438,0.0,0.6784221221299279,3.2358117068100927,1.717666666666667,5.216214037871613,0.0,0.20706988074544105,0.9172391802518948
"mp-300031926, MnP2O7, LiMnP2O7, mp-697788, mp-31926",0.5580833230937576,4340.467370450822,0.15388450018642272,2.899792771129452,0.0,0.6496671616997057,2.8415544650721567,1.717666666666667,5.216214037871613,0.0,0.19829321201236327,0.805481073790078
"mp-300031928, MnP2O7, LiMnP2O7, mp-31935, mp-31928",0.4746947998465291,4340.467370450822,0.2598343615319623,2.7839415870608284,0.0,1.0969646193348002,3.419803154905133,1.717666666666667,5.216214037871613,0.0,0.33481858196853265,0.9693943055544187
"mp-300031931, Mn4(PO4)3, LiMn4(PO4)3, mp-705354, mp-31931",0.5971063037701159,3916.4887575646503,0.2060959341227857,2.442510642108149,0.0,0.6506339775353069,3.1467141595453234,1.9280701754385967,11.521628462924552,0.0,0.25554127326871523,0.8783283090756122
"mp-300031937, Mn(PO3)4, LiMn(PO3)4, mp-32028, mp-31937",0.602190054313952,4377.086964502058,0.1266256858543879,2.8620219125299173,0.0,0.6664842346170794,2.4853210283219904,1.7590196078431373,2.915706713010369,0.0,0.1800445015305642,0.7090515933768758
"mp-300031939, MnPO4, LiMnPO4, mp-31927, mp-31939",0.4860251211548242,4133.845305124435,0.29754094274400805,4.772333519368207,0.0,1.024855589043641,3.6530844198733874,1.7961111111111108,9.027051252817149,0.0,0.36794533581091016,1.0255341763982588
"mp-300031940, MnPO4, LiMnPO4, mp-31930, mp-31940",0.5371656587531402,4133.845305124435,0.19922058478446708,3.4796629728767923,0.0,0.6861991088889071,3.2896022560288904,1.7961111111111108,9.027051252817149,0.0,0.2463603304236113,0.9234934517148026
"mp-300031946, MnPO4, LiMnPO4, mp-540022, mp-31946",0.5475033424185446,4133.845305124435,0.2851704771554453,2.7344854972394,0.0,0.9822465259661668,3.216127009105307,1.7961111111111108,9.027051252817149,0.0,0.35264776004488496,0.902866669473059
"mp-300031950, Mn(PO3)4, LiMn(PO3)4, mp-32003, mp-31950",0.5977443129907782,4377.086964502058,0.12709564301375095,2.734739442968772,0.0,0.6689578167781355,2.5130958351532002,1.7590196078431373,2.915706713010369,0.0,0.1807127166871284,0.7169756284673046
"mp-300031953, MnP2O7, LiMnP2O7, mp-585266, mp-31971",0.5824777333770085,4340.467370450822,0.15162328446292028,2.959841370224107,0.0,0.6401207967357301,2.7181226536940746,1.717666666666667,5.216214037871613,0.0,0.1953794440349324,0.7704924824430704
"mp-300031955, Mn(PO3)3, LiMn(PO3)3, mp-704236, mp-31955",0.5701805996945405,4292.990501751799,0.1266392642282085,2.720814416285447,0.0,0.5940246780168157,2.769821654757889,1.8079487179487181,3.89355407225962,0.0,0.1688078135227742,0.7877010469994719
"mp-300031962, Mn9(PO4)8, Li6Mn9(PO4)8, mp-704227, mp-31962",0.5635495815903256,4049.5641948461516,0.1837219785211331,3.3583502779744063,0.0,0.6097634751108881,3.2186105224872583,1.8472789115646249,9.993769172727307,0.0,0.2268947161979574,0.9014846078133004
"mp-300031970, MnPO4, LiMnPO4, mp-540146, mp-31970",0.5919325091889219,4133.845305124435,0.21867548801306952,2.4982655387023773,0.0,0.7532099414965413,2.9003460174710582,1.7961111111111108,9.027051252817149,0.0,0.2704186695402405,0.8142171443167036
"mp-300031979, Mn(PO3)4, LiMn(PO3)4, mp-763791, mp-31980",0.5573180254425382,4377.086964502058,0.13121814015313604,3.3815789568258787,0.0,0.6906562528585821,2.7656594113789312,1.7590196078431373,2.915706713010369,0.0,0.1865743468730868,0.7890309501384559
"mp-300031985, Mn3(P2O7)2, Li2Mn3(P2O7)2, mp-694554, mp-31985",0.5462101298111454,4133.972300500237,0.17877250425644875,3.290987109653908,0.0,0.6513709051777649,3.2076860053727883,1.8407936507936504,7.6354321182993266,0.0,0.22036359864619925,0.9032576349601046
"mp-300031986, Mn2P5O16, LiMn2P5O16, mp-32037, mp-31992",0.5882713921357057,4313.632618577461,0.13672775667478834,3.0279017996662154,0.0,0.6102977700997916,2.6796937852884573,1.7686956521739132,4.463438723024491,0.0,0.17901682294479132,0.7609839384661078
"mp-300031994, MnPO4, LiMn2(PO4)2, mp-697761, mp-850112",0.5228134978226667,4133.845305124435,0.2303839156826465,3.3859056888893075,0.0,0.7935386687816566,3.39161046235296,1.7961111111111108,9.027051252817149,0.0,0.2848975554070731,0.9521303212295906
"mp-300032001, Mn2P3O10, LiMn2P3O10, mp-697794, mp-32001",0.6541857148159758,4134.023098650559,0.17902115898234847,2.516940203580183,0.0,0.6694979454317529,2.4646059987496955,1.858666666666667,7.081117300413983,0.0,0.2209488542336253,0.6948889639208715
"mp-300032005, Mn2P3O10, LiMn2P3O10, mp-31981, mp-32005",0.5365151302722324,4134.023098650559,0.19613694334049328,2.9021883308547367,0.0,0.7335070409340378,3.2412506467926767,1.858666666666667,7.081117300413983,0.0,0.2420732451421591,0.9138618119489372
"mp-300032017, Mn3(PO4)4, Li3Mn3(PO4)4, mp-704991, mp-32017",0.5747925354191906,4313.400713978171,0.16070205353790692,2.7993160684289045,0.0,0.6103979151561876,2.8043936060028,1.6871014492753622,6.971481499316777,0.0,0.2021351112649233,0.7914518402131012
"mp-300032021, Mn4(PO4)3, LiMn4(PO4)3, mp-32010, mp-32021",0.5433575188289246,3916.4887575646503,0.2153684441222992,3.102213036665216,0.0,0.6799068018071583,3.590833217160433,1.9280701754385967,11.521628462924552,0.0,0.2670383899962141,1.0022932836889078
"mp-300032022, MnP2O7, LiMnP2O7, mp-540338, mp-32022",0.5670289976712831,4340.467370450822,0.15347075274451344,2.864935773613583,0.0,0.6479204092592711,2.8186958730155283,1.717666666666667,5.216214037871613,0.0,0.19776006339038574,0.799001464301179
"mp-300032042, MoP2O7, LiMoP2O7, mp-32085, mp-32042",0.6022018793500844,4340.576976324896,0.043346969637398015,2.557603071702106,0.0,0.2435217361533065,3.0448251829254085,2.536666666666666,10.362753816754823,0.0,0.15349294858778514,0.8440790113109781
"mp-300032043, Mo(PO3)4, LiMo(PO3)4, mp-695772, mp-32043",0.5611566073640561,4377.151438545631,0.044944567062899,2.929555417251616,0.0,0.26635022825100485,3.039611319029204,2.24078431372549,5.863761470035271,0.0,0.1611090174848252,0.8541897429286188
