,chargedensityvoldens,HeatFusion wmean,numberDensity,IsFBlock wmean,GSvolume_p wmean,ICSDVolum wmean,energysStab,metalloid,Crystal System,AtomicNum Density,density
"mp-300777147, CrTe(WO6)2, Li4CrTe(WO6)2, mp-775790, mp-777147",1.5321392892856138,2.275625,0.07892823209451287,0.0,2.926770833332813,4.46828125,0.0883566073828117,1.0,2.0,20.0,6.055693534542189
"mp-300777185, V2(PO4)3, LiV2(PO4)3, mp-32469, mp-32419",0.7985876214861595,1.985490196078432,0.07479869318225561,0.0,3.9802100840313734,5.746078431372548,0.011197824852940741,0.0,2.0,11.0,2.826033735657747
"mp-300777213, Fe5Sb(PO4)6, Li4Fe5Sb(PO4)6, mp-772375, mp-777213",0.9884468290732942,1.4261111111111109,0.07918427479887166,0.0,3.049662698411112,4.3034027777777775,0.01917159892360853,1.0,5.0,12.861111111111107,3.545856554202225
"mp-300777249, V3Cr3(SbO8)2, Li4V3Cr3(SbO8)2, mp-776725, mp-777249",1.2566204608390164,1.7770833333333331,0.08375400436158917,0.0,2.93125,4.331770833333334,0.09906985333333472,1.0,2.0,15.458333333333336,4.684124629769723
"mp-300777304, V3CoO8, Li2V3CoO8, mp-776864, mp-777304",1.0740930401013764,2.2905555555555552,0.08299793499821162,0.0,3.3920833333333333,5.323333333333333,0.04088300500000308,0.0,1.0,13.333333333333336,3.902098846045392
"mp-300777356, Bi2(SO4)3, Li2Bi2(SO4)3, mp-760109, mp-777356",1.0106216821221916,0.5885294117647059,0.057100506468087085,0.0,4.951384803921568,6.987450980392157,0.0,0.0,5.0,18.23529411764705,3.9385485268879465
"mp-300777360, V6O13, Li2V6O13, mp-19457, mp-567438",1.0204867310069292,3.47,0.08254860119595135,0.0,5.169078947368421,8.130526315789472,0.023260175263159155,0.0,1.0,12.73684210526316,3.705655385419609
"mp-300777396, Mn3FeO8, Li2Mn3FeO8, mp-771261, mp-777396",1.117090742081814,1.5083333333333335,0.08370470608419163,0.0,3.1953544061305554,5.201666666666667,0.09436058015625017,0.0,2.0,13.75,4.03843185092786
"mp-300777417, Ti5Mn3O16, Li4Ti5Mn3O16, mp-776807, mp-777417",1.1263841728449118,1.5694444444444446,0.08898515575715925,0.0,3.6193438697319436,5.593194444444445,0.0951143083333328,0.0,1.0,13.041666666666664,4.064350239219128
"mp-300777439, Mn5Fe(PO4)6, Li4Mn5Fe(PO4)6, mp-772374, mp-777439",0.9369681793495972,1.3533333333333333,0.08026081542141915,0.0,2.896592775039584,4.19,0.039583833194443585,0.0,5.0,12.027777777777779,3.333250534131028
"mp-300777465, P3(WO6)2, LiP3(WO6)2, mp-851036, mp-763532",1.127431725290145,3.1937254901960785,0.06832906082342129,0.0,4.099425770305883,5.823333333333332,0.0,0.0,5.0,17.0,4.355607362028982
"mp-300777480, Ti3MnO8, Li2Ti3MnO8, mp-782664, mp-777480",1.1048442429069094,1.586666666666667,0.08812816477248245,0.0,3.705488505747223,5.6691666666666665,0.0942523574999985,0.0,6.0,12.916666666666664,3.9820918563808014
"mp-300777495, VP2O7, LiVP2O7, mp-25631, mp-18911",0.8047036312426475,2.004,0.07606302348375513,0.0,4.062849206346667,5.779333333333334,0.0019115445000004168,0.0,1.0,10.9,2.8404215087289235
"mp-300777530, MnPHO5, LiMnPHO5, mp-775096, mp-769993",0.9436664659538376,1.0190625,0.09602572874456346,0.0,2.662432009440625,4.6878125,0.02400008382812491,0.0,2.0,10.125,3.3269524696829658
"mp-300777617, V2OF5, LiV2OF5, mp-779256, mp-777617",0.8840422461686456,1.8539583333333327,0.07360239274907489,0.0,3.4859375,5.300833333333334,0.0,0.0,2.0,12.375,3.2521792535770566
"mp-300777630, CrP2O7, LiCrP2O7, mp-31698, mp-19103",0.8255170247643872,1.9873333333333327,0.07732100146652482,0.0,4.0021825396800015,5.7170000000000005,0.02120881731249913,0.0,1.0,11.0,2.9009386682973552
"mp-300777675, V5O12, Li3V5O12, mp-776915, mp-777675",0.8091801181536007,3.2394117647058827,0.06717006845276842,0.0,5.126764705882354,8.168235294117647,0.044270688823528914,0.0,1.0,12.411764705882351,2.9308404244179647
"mp-300777680, VF5, LiVF5, mp-765782, mp-850149",0.7732455292215006,1.8979166666666665,0.07029490958845071,0.0,5.128958333333333,7.998333333333335,0.08399887375000059,0.0,1.0,11.333333333333336,2.8390741263356234
"mp-300777682, NbV3O8, Li2NbV3O8, mp-771572, mp-777682",1.1536040533104683,2.673888888888889,0.08196961446412615,0.0,3.6125,5.518611111111111,0.09254654760416693,0.0,1.0,14.5,4.239104389533415
"mp-300777694, Ti3V5O16, Li4Ti3V5O16, mp-776923, mp-777694",1.0932062830748794,2.1315277777777784,0.08748206032297719,0.0,3.6222222222222222,5.557916666666666,0.10742724031250184,0.0,2.0,12.875,3.9603449090024574
"mp-300777695, Fe2OF3, LiFe2OF3, mp-778705, mp-777695",1.0732434373163129,1.5891666666666668,0.07625957149727135,0.0,3.315972222222221,5.01,0.09598750458333337,0.0,3.0,14.5,3.8978298337588537
"mp-300777702, MnF3, LiMn2F6, mp-765931, mp-767304",0.9202428620173424,1.709375,0.07293285699841,0.0,4.9512607758625,7.682500000000001,0.04177882666666655,0.0,1.0,13.0,3.3889988867025407
"mp-300777706, Mn2Fe3Co3O16, Li4Mn2Fe3Co3O16, mp-772328, mp-761441",1.2843533538018832,1.2434374999999998,0.0942388518534434,0.0,2.3914601293104165,3.8631249999999993,0.10421267544270664,0.0,2.0,14.041666666666664,4.630726477288709
"mp-300777767, Cu2(SO4)3, LiCu2(SO4)3, mp-768512, mp-768757",0.9356448760286304,0.6863333333333334,0.0811283637331285,0.0,4.0933455882352945,6.063137254901961,0.010423464117647718,0.0,1.0,11.882352941176471,3.2908922397765044
"mp-300777855, NbFe3Cu2(PO4)6, Li4NbFe3Cu2(PO4)6, mp-776878, mp-777855",0.9687019960257446,1.1952777777777777,0.07827879491822125,0.0,2.3691746031733336,3.3760555555555563,0.05321231666666559,0.0,5.0,12.75,3.4567396555343315
"mp-300778223, Ti3Mn2Cr3O16, Li4Ti3Mn2Cr3O16, mp-776879, mp-778223",1.1432371104076906,1.4040625,0.08945911428532814,0.0,2.607241379310417,4.074999999999998,0.10196071239583482,0.0,2.0,13.166666666666664,4.118903524893419
"mp-300778249, TiNi3Sn2(PO4)6, Li4TiNi3Sn2(PO4)6, mp-777082, mp-778249",1.0618087356069794,1.0967222222222222,0.08070363458148735,0.0,2.600896825395555,3.527388888888889,0.08710772238425868,0.0,5.0,13.555555555555555,3.838668491766268
"mp-300778261, TiMn3Cr2(PO4)6, Li4TiMn3Cr2(PO4)6, mp-777183, mp-778261",0.9326539963777726,1.1744444444444444,0.08101385579483035,0.0,2.3581899288438892,3.3826111111111112,0.07863476694444492,0.0,5.0,11.861111111111107,3.3127246508675703
"mp-300778298, V4O7F5, Li3V4O7F5, mp-763973, mp-778298",0.8956444329675458,1.8503125,0.07650017450204312,0.0,3.423177083333333,5.39875,0.00859383375000089,0.0,2.0,12.0625,3.2611675282500485
"mp-300778299, VPO5, LiVPO5, mvc-3279, mp-32409",0.8430422572381207,1.9590476190476187,0.07795014057336985,0.0,3.862154195009524,5.698571428571429,0.010162056785713249,0.0,2.0,11.142857142857142,2.9939715022166675
"mp-300778320, Mn5V(PO4)6, Li4Mn5V(PO4)6, mp-773464, mp-778320",0.920000834338592,1.4067361111111112,0.07935720945654859,0.0,2.9124261083729173,4.204583333333333,0.03939846777777767,0.0,5.0,11.944444444444445,3.277774612734822
"mp-300778341, MnNi(PO4)2, Li4Mn3Ni3(PO4)6, mp-772336, mp-778341",0.9973508796108964,1.4422916666666667,0.08388339662154991,0.0,2.8914179666104163,4.165,0.034583966232638375,0.0,5.0,12.25,3.523778779495498
"mp-300778395, CrPO5, LiCrPO5, mp-770751, mp-778395",0.9235324499793908,1.935238095238095,0.08431158034460144,0.0,3.7754875283428575,5.60952380952381,0.041790259107141736,0.0,4.0,11.285714285714285,3.2593991826153768
"mp-300778400, Fe2(SO4)3, Li2Fe2(SO4)3, mp-554954, mp-778400",0.8765164473883995,0.6945686274509804,0.07832800065526614,0.0,4.080012254901962,6.061960784313728,0.006193467499999272,0.0,1.0,11.529411764705882,3.0594578427590577
"mp-300778410, Fe3OF7, Li3Fe3OF7, mp-774191, mp-778410",0.9460191754391104,1.3162121212121212,0.07195657400815439,0.0,3.310530303030303,5.08,0.1112348945454542,0.0,5.0,13.545454545454545,3.4382102464124427
"mp-300778433, Cr2(PS4)3, LiCr2(PS4)3, mp-778446, mp-778530",0.5573549468450798,2.3190588235294123,0.03425311264743984,0.0,7.833984593835294,7.649215686274513,0.015293761112133097,0.0,1.0,16.764705882352942,1.9462309796233448
"mp-300778458, Cu2(SO4)3, LiCu2(SO4)3, mp-768451, mp-778169",0.9071051650100074,0.6863333333333334,0.07865372820027022,0.0,4.0933455882352945,6.063137254901961,0.0,0.0,5.0,11.882352941176471,3.1905110845722966
"mp-300778500, TiMn9O20, Li5TiMn9O20, mp-771265, mp-778500",1.131268582606565,1.4971111111111108,0.08591256648118868,0.0,3.2575363984677788,5.274111111111111,0.0569552986666686,0.0,2.0,13.566666666666665,4.100544948200801
"mp-300778555, Mn2(SO4)3, Li2Mn2(SO4)3, mp-771368, mp-778555",0.8698310356357046,0.6592745098039215,0.07853191937830173,0.0,4.070505831643136,6.0784313725490176,0.0,0.0,1.0,11.411764705882351,3.053508496778557
"mp-300778564, Fe7(OF3)3, LiFe7(OF3)3, mp-781010, mp-778564",1.146760863022397,1.7478070175438596,0.07821835684572799,0.0,3.32969298245614,4.952982456140352,0.07460585447368473,0.0,2.0,15.105263157894735,4.169288484354056
"mp-300778572, VFeP2(O4F)2, LiVFeP2(O4F)2, mp-778349, mp-777635",0.8867922818681515,1.0665714285714285,0.07944895433052508,0.0,2.3019353741485715,3.362285714285714,0.031579881210316074,0.0,2.0,11.5,3.154268772676753
"mp-300778578, Co2(SO4)3, LiCo2(SO4)3, mp-771299, mp-770593",0.9004818810247236,0.7882941176470588,0.0796567954673137,0.0,4.060992647058824,6.036078431372548,0.00613807544117595,0.0,3.0,11.647058823529413,3.1594171069778985
"mp-300778591, MnF3, LiMnF3, mp-766789, mp-778591",1.0124576669632888,1.709375,0.08024124205614949,0.0,4.9512607758625,7.682500000000001,0.031403696249999946,0.0,5.0,13.0,3.7286004029959807
"mp-300778623, V6O7F5, LiV6O7F5, mp-777692, mp-778623",1.1336946843205258,2.441018518518518,0.08797004939373304,0.0,3.5246759259259264,5.312962962962963,0.029017042777779167,0.0,1.0,13.277777777777779,4.160266797328257
"mp-300778629, V4OF11, LiV4OF11, mp-774387, mp-778629",0.8861483657266277,1.8546875,0.073406998782433,0.0,3.4984895833333334,5.281250000000001,0.0013426775000002775,0.0,2.0,12.4375,3.266393370343759
"mp-300778636, Co3P4O15, LiCo3P4O15, mp-850473, mp-776676",0.8488309230912857,1.91,0.07371697193724616,0.0,3.9028932178909086,5.601818181818182,0.09092359394886353,0.0,3.0,11.863636363636365,3.0084215831506023
"mp-300778653, La3Ti3CrO12, LiLa3Ti3CrO12, mp-769844, mp-778653",1.4423938250364146,1.1143421052631577,0.07909214623598883,0.03947368421052632,3.7001644736842105,5.0736842105263165,0.04494769565789447,0.0,2.0,18.789473684210527,5.559686394137564
"mp-300778677, TiFe3Cu2(PO4)6, Li4TiFe3Cu2(PO4)6, mp-775996, mp-778677",0.9549871256259878,1.107222222222222,0.08050288831523843,0.0,2.360896825395556,3.3733888888888885,0.04558513123263985,0.0,5.0,12.222222222222221,3.387710191342181
"mp-300778709, FePHO5, LiFePHO5, mp-767277, mp-771864",0.883731326739669,1.0471875000000002,0.08883017265084955,0.0,2.670007440475,4.6746875,0.09394973800781424,0.0,2.0,10.25,3.0943745142676087
"mp-300778744, MnNi(PO4)2, Li2MnNi(PO4)2, mp-775200, mp-778744",1.0478607505316062,1.4422916666666667,0.08813159013334405,0.0,2.8914179666104163,4.165,0.04247000734375117,0.0,1.0,12.25,3.7022371485049006
"mp-300778769, V6O7F5, LiV6O7F5, mp-763927, mp-778769",1.1278853071347374,2.441018518518518,0.08751926559360708,0.0,3.5246759259259264,5.312962962962963,0.032750527222221486,0.0,2.0,13.277777777777779,4.138948395333918
"mp-300778774, MnH6(S2O9)2, Li4MnH6(S2O9)2, mp-779879, mp-778774",0.5898277315158547,0.2078793103448276,0.07373766923283256,0.0,2.7346128121284483,5.343448275862071,0.07525572594827601,0.0,3.0,8.241379310344827,2.0149888610878373
"mp-300778781, NiO2, Li(NiO2)2, mp-35925, mvc-16803",0.89912882887126,2.9866666666666664,0.06316181805783329,0.0,4.755,7.596666666666668,0.08814143527777674,0.0,5.0,14.666666666666664,3.1706796412906177
"mp-300778785, Cr3TeO8, Li2Cr3TeO8, mp-770187, mp-778785",1.2835755235494195,2.2816666666666667,0.08441292418011642,0.0,3.921481481480555,5.801388888888887,0.08669746416666603,1.0,6.0,15.666666666666664,4.807670714001332
"mp-300778815, CoP2O7, LiCoP2O7, mp-540494, mp-31535",0.8016185505135214,1.8273333333333333,0.07308923842589657,0.0,3.9706825396800007,5.687333333333332,0.05545850143749932,0.0,1.0,11.3,2.8263646767832453
"mp-300778861, V2OF5, LiV2OF5, mp-775438, mp-778861",0.8846254880708948,1.8539583333333327,0.0736509515139338,0.0,3.4859375,5.300833333333334,0.0013171390624995285,0.0,2.0,12.375,3.254324860557415
"mp-300778864, MnPO4, LiMn3(PO4)3, mp-771363, mp-771361",0.960563731247004,1.7961111111111108,0.08247248107229327,0.0,3.8598791278944447,5.590555555555555,0.024326792638889927,0.0,1.0,12.0,3.421651351725576
"mp-300779026, MnCr2Fe3(PO4)6, Li4MnCr2Fe3(PO4)6, mp-776060, mp-779026",0.9581955766279644,1.1825555555555554,0.08207915701762879,0.0,2.3277723043227785,3.3452222222222217,0.05587232611111048,0.0,5.0,12.027777777777779,3.3933577851261414
"mp-300779054, V2(OF)3, LiV2(OF)3, mp-763169, mp-779054",0.9015792622667976,1.8510416666666665,0.07661014560764894,0.0,3.4357291666666665,5.379166666666666,0.00852589145833349,0.0,2.0,12.125,3.2897002699550546
"mp-300779056, FeP2O7, LiFeP2O7, mp-25526, mp-19294",0.7886422731606108,1.7476666666666667,0.07254811809639737,0.0,3.9868492063466654,5.7093333333333325,0.04549815172916727,0.0,1.0,11.2,2.7682363570719315
"mp-300779070, NiP2O7, Li2NiP2O7, mp-540091, mp-779070",0.8145454868634707,1.87,0.07361640611060709,0.0,3.9731825396800007,5.6786666666666665,0.12825976337499867,0.0,1.0,11.4,2.8438189549506943
"mp-300779201, MnV3(PO4)6, Li6MnV3(PO4)6, mp-774413, mp-779201",0.8096609034136909,1.4259558823529412,0.07543247581710902,0.0,2.966610402780147,4.297205882352942,0.025335776029411502,0.0,5.0,11.058823529411764,2.8647027952144546
"mp-300779205, V4(OF3)3, Li3V4(OF3)3, mp-777967, mp-779205",0.898918206927221,1.8532291666666667,0.07522081847840187,0.0,3.4733854166666664,5.320416666666668,0.0016444700000004526,0.0,2.0,12.3125,3.300278360511097
"mp-300779340, V4O5F7, LiV4O5F7, mp-764471, mp-779340",0.8979761718183313,1.8517708333333327,0.07591267674261322,0.0,3.4482812500000004,5.359583333333333,0.015490824999999653,0.0,2.0,12.1875,3.2833780431707607
"mp-300779379, V4OF11, LiV4OF11, mp-764086, mp-779379",0.8895543278072346,1.8546875,0.07368914279349721,0.0,3.4984895833333334,5.281250000000001,0.0016053987499997644,0.0,2.0,12.4375,3.2789479406505198
"mp-300779382, V4(OF3)3, Li3V4(OF3)3, mp-778865, mp-779382",0.8932586252929644,1.8532291666666667,0.07474722882420033,0.0,3.4733854166666664,5.320416666666668,0.0034343409374999467,0.0,2.0,12.3125,3.279499835108956
"mp-300779396, V6O7F5, LiV6O7F5, mp-777433, mp-779396",1.1303020225508222,2.441018518518518,0.0877067927801273,0.0,3.5246759259259264,5.312962962962963,0.028360951111114474,0.0,1.0,13.277777777777779,4.147816903798483
"mp-300779400, V4(OF3)3, Li3V4(OF3)3, mp-764172, mp-779400",0.8936264977175826,1.8532291666666667,0.07477801211979071,0.0,3.4733854166666664,5.320416666666668,0.002104768437500404,0.0,2.0,12.3125,3.2808504378590624
"mp-300779753, V4OF11, LiV4OF11, mp-766617, mp-779753",0.8885827447668769,1.8546875,0.07360865853395439,0.0,3.4984895833333334,5.281250000000001,0.0010559853125000627,0.0,2.0,12.4375,3.275366630201268
"mp-300779755, Mn7Fe3O20, Li5Mn7Fe3O20, mp-777317, mp-779755",1.1143866109447462,1.5133333333333334,0.08340099077309805,0.0,3.196701149425556,5.199333333333333,0.1026237094375002,0.0,2.0,13.766666666666667,4.025872161285808
"mp-300779809, Sb(SO4)2, LiSb(SO4)2, mp-760060, mp-779809",0.9017516182262456,0.7573333333333334,0.06952266349735585,0.0,4.726477272727274,6.685151515151515,0.008227507689393398,1.0,3.0,13.363636363636365,3.2942277030285667
"mp-300779822, V4(OF3)3, Li3V4(OF3)3, mp-763134, mp-779822",0.8996393718342601,1.8532291666666667,0.07528116503067694,0.0,3.4733854166666664,5.320416666666668,0.0013538187500001795,0.0,2.0,12.3125,3.3029260373728166
"mp-300779825, V2(OF)3, LiV2(OF)3, mp-773753, mp-779825",0.9005301513218317,1.8510416666666665,0.07652099921130183,0.0,3.4357291666666665,5.379166666666666,0.021291866250000343,0.0,2.0,12.125,3.285872253159073
"mp-300779835, CrB3(HO3)3, LiCrB3(HO3)3, mp-780501, mp-779835",0.5659957038340981,2.7150000000000003,0.08184504416224213,0.0,2.1015234375,4.493125,0.04601696132812627,1.0,3.0,7.125,1.9659569145622584
"mp-300779968, V4CrCuO12, Li2V4CrCuO12, mp-771931, mp-779968",0.928827396213515,1.7116666666666664,0.07147507183664417,0.0,2.549444444444444,3.9952777777777766,0.030856148680554082,0.0,1.0,13.388888888888893,3.3713800454644494
"mp-300779990, Fe3(OF3)2, LiFe3(OF3)2, mp-778552, mp-779990",1.0725783732434353,1.3151515151515152,0.08213421808001305,0.0,3.2922727272727275,5.108484848484848,0.1109820147159084,0.0,1.0,13.454545454545455,3.887331666833593
"mp-300779996, Fe2O2F3, LiFe2O2F3, mp-777606, mp-779996",1.0727753663914283,1.3726190476190476,0.08144179715135984,0.0,3.2758333333333334,5.120952380952381,0.1222301516964288,0.0,2.0,13.571428571428573,3.877136912410652
"mp-300780037, Mn2Si2O7, LiMn2Si2O7, mp-767344, mp-780037",0.9327677199593348,3.872121212121213,0.07889064672432873,0.0,3.8057628004181816,5.6351515151515175,0.09089351147727244,1.0,3.0,12.181818181818182,3.3112630620425607
"mp-300780107, Cr3Fe(PO4)6, Li6Cr3Fe(PO4)6, mp-775201, mp-770489",0.7893864998059935,1.421544117647059,0.07276945738064447,0.0,2.928245798317647,4.252867647058824,0.06375645856617672,0.0,5.0,11.176470588235292,2.7780367398819936
"mp-300780115, Cr3Co(PO4)6, Li6Cr3Co(PO4)6, mp-761636, mp-770502",0.8166276370449391,1.4391176470588236,0.07508308980722123,0.0,2.9246796218470594,4.248014705882353,0.08834264363970501,0.0,5.0,11.205882352941178,2.877686098144635
"mp-300780140, CoO2, Li(CoO2)2, mp-769849, mp-771481",1.4307082744273645,2.773333333333333,0.10284140691982244,0.0,4.7425,7.639999999999999,0.04971489291666576,0.0,1.0,14.333333333333336,5.176217699161608
"mp-300780142, NiO2, Li(NiO2)2, mp-25595, mp-774941",1.3837584421309552,2.9866666666666664,0.0972059800013158,0.0,4.755,7.596666666666668,0.10344011694444344,0.0,7.0,14.666666666666664,4.8796730569038935
"mp-300780157, FeH12(SO7)2, LiFeH12(SO7)2, mp-770576, mp-780157",0.5188059775816122,0.1814827586206897,0.08517177586670918,0.0,2.3202909482758622,5.953275862068965,0.0240942531250008,0.0,1.0,6.275862068965517,1.736489831902048
"mp-300780161, MnO2, LiMn2O4, mvc-11093, mp-770797",1.091867422890417,2.225,0.08231356812229902,0.0,4.782931034483333,7.8199999999999985,0.2087851900000004,0.0,5.0,13.666666666666664,3.9609841796026255
"mp-300780494, Mn3Cr3(CoO8)2, Li4Mn3Cr3(CoO8)2, mp-780886, mp-778285",1.2533314679840928,1.4338541666666664,0.09419880837413826,0.0,2.4083620689656247,3.8815625,0.08531029505208387,0.0,1.0,13.708333333333336,4.52746429583202
"mp-300780576, Sn(SO4)2, Li2Sn(SO4)2, mp-759223, mp-780576",0.9631118508353465,0.3743030303030303,0.07476195981714102,0.0,4.77875,6.58939393939394,0.0,0.0,3.0,13.272727272727273,3.5080618810170305
"mp-300780724, SbP2O7, LiSbP2O7, mp-561057, mp-780724",0.9664658920153096,1.947,0.07268253832184421,0.0,4.681182539680001,6.323666666666668,0.0003666229999987891,1.0,3.0,13.7,3.568907991879759
"mp-300780748, VCoO4, LiVCoO4, mp-771556, mp-780748",1.1842780316417854,2.143333333333333,0.0892802078252607,0.0,3.3152777777777778,5.246666666666666,0.14130064760416605,0.0,1.0,13.666666666666664,4.296189092001556
"mp-300780764, CuP4O11, LiCuP4O11, mp-505436, mp-780764",0.8246589412914526,1.87875,0.07680424242906439,0.0,4.1980406746000005,5.806874999999999,0.0,0.0,2.0,11.0625,2.8969458397915733
"mp-300780771, V4OF11, LiV4OF11, mp-779347, mp-780771",0.8899659275255478,1.8546875,0.07372323900265322,0.0,3.4984895833333334,5.281250000000001,0.0012079440625001323,0.0,2.0,12.4375,3.28046512066589
"mp-300780775, Sr3Cu3(PO4)4, Sr3Li3Cu3(PO4)4, mp-561012, mp-780775",1.059875052291426,1.3535576923076922,0.07298649995507359,0.0,4.1525091575076924,5.359519230769231,0.013757373461539936,0.0,1.0,14.961538461538465,3.884750396637633
"mp-300780874, KMn2O4, KLi2Mn2O4, mp-763541, mp-780874",0.9879199293826492,1.3826190476190474,0.07054439839742682,0.0,6.214373289547619,8.07,0.0007285121428584063,0.0,1.0,14.428571428571427,3.563986435643382
"mp-300780911, Mn(PO3)4, LiMn(PO3)4, mp-540485, mp-32007",0.7297480755863648,1.7590196078431373,0.07061670123988961,0.0,4.11820663897451,5.813333333333333,0.0259101042279406,0.0,3.0,10.647058823529411,2.5578649770670485
"mp-300781083, Mn7V(PO4)12, Li8Mn7V(PO4)12, mp-773374, mp-781083",0.8761241388309895,1.2680514705882353,0.080553369019155,0.0,2.920242502171692,4.266323529411763,0.05822648215073745,0.0,2.0,11.205882352941178,3.0984869894619815
"mp-300781111, Mn7Nb(PO4)12, Li8Mn7Nb(PO4)12, mp-776750, mp-781111",0.8823978284693204,1.2993014705882353,0.07925795490351836,0.0,2.939249855112868,4.282022058823529,0.05468111584559043,0.0,2.0,11.470588235294118,3.129879982776304
"mp-300781184, Mn7(P2O7)4, Li2Mn7(P2O7)4, mp-779406, mp-781184",0.9731259646645002,1.8980620155038759,0.0830681004708119,0.0,3.945077583022481,5.607751937984498,0.0,0.0,3.0,12.069767441860465,3.4655740520528435
