,density,nelements,other,BoilingT wstd,HeatCapacityMass wmean,AtomicVolum wmean,HeatFusion wmean,HeatFusion wstd,MeltingT wstd,BCCenergydiff wmean,GSmagmom wstd,ionicitymean,q4,sq_pyr,numberDensity,ShannonRadii,deltaShannonstd,deltashannonmax,chargedensityvoldens,negativeoxdensity,energysStab,volumeshannonflex,metalloid,BulkModulus wstd,IsAlkali wstd,deltaShannon,lin,bent
"mp-300018793, CrO2, Li3Cr5O10, mp-714929, mp-762282",3.989574461114087,2.0,2.0,460.63333333333327,0.38083333333333336,6199.41454507545,3.5733333333333333,3.4266666666666667,345.06666666666666,0.7658315916666667,0.0,0.5663636363636364,0.21416553882824232,0.8956215866426008,0.08581157103206408,0.4417487713241296,0.2092783047685854,0.7717178047914911,1.1105048722921946,0.05720771402137605,0.19124211833333504,73.15374527637641,0.0,26.666666666666664,0.0,0.4757535878773076,5.2570699808897565,5.2570699808897565
"mp-300018878, FeAs2O7, LiFeAs2O7, mp-25524, mp-18878",3.997930651108777,3.0,3.0,102.32435237463707,0.2511,4340.020182062323,2.1410000000000005,2.005972582065867,77.46457771136431,0.5650377438333333,0.09949759857854573,1.01,0.2457903709672973,0.613814227556964,0.07578632618912337,0.5531423742040128,0.2011483269072407,0.9219223671982943,1.0886504308925509,0.05305042833238637,0.08697577989583394,84.61947456883054,1.0,7.204319691839211,0.0,0.32121029015985103,2.48758711713391,2.48758711713391
"mp-300018915, CoPO4, LiCoPO4, mp-510669, mp-18915",3.606221140423988,3.0,3.0,215.91449224858195,0.27011111111111114,4133.777702692075,1.9788888888888885,1.3053233836113058,118.02039397943784,0.5558853665277778,0.12165938733245228,1.0395833333333335,0.22834992740245594,0.547888933393162,0.08466483509402199,0.5160462799837287,0.16279940662890718,0.6107600100985778,1.0134898760908424,0.05644322339601466,0.036101164583333116,240.97333240635035,0.0,13.730429394524586,0.0,0.2562284713649812,2.7981204487997133,2.7981204487997133
"mp-300018932, Pr(WO4)2, LiPr(WO4)2, mp-25655, mp-18932",6.24696188168362,3.0,2.0,421.1503648645314,0.2363939393939394,4509.228302318072,3.432424242424243,4.3023526354988215,282.93600713276385,0.5606549236363637,0.0,0.8868750000000001,0.21249674215716385,0.44008555052277504,0.06500661429069213,0.5607748186788127,0.17054033083318176,0.7882180358529721,1.554425928378526,0.04727753766595792,0.08945500903409176,0.0,0.0,25.970987556772126,0.0,0.24897779932336034,1.9302551163600798,1.9302551163600798
"mp-300018939, Co(CO)4, LiCo(CO)4, mp-543072, mp-18939",1.48156222979313,3.0,3.0,817.8692383100963,0.2566296296296296,2756.114255018588,18.025185185185183,24.159526426376328,752.2136123657015,0.986676667222222,0.08110625822163486,0.6400000000000001,0.2657246290532784,0.3639451805530409,0.04696607900256862,0.8330517562050536,0.2055793110839717,0.6959113454505542,0.4203932806705349,0.0208738128900305,0.5179632777083318,36.308134384384395,0.0,8.456132262417977,0.0,0.18998365343548845,4.334239806121239,4.334239806121239
"mp-300018951, FePO4, LiFePO4, mp-25527, mp-18951",3.714562779454384,3.0,3.0,210.73888837628914,0.2716666666666667,4133.821119596877,1.8461111111111108,1.2440393685962208,121.39353588867719,0.5503130012499999,0.16582933096424285,1.007272727272727,0.18800497230761828,0.5399354245932955,0.08899414463617568,0.5011279328257856,0.14144761676798198,0.5037020430653449,1.0509182200866258,0.05932942975745045,0.022519999583334286,743.2139082573276,0.0,12.945994184770004,0.0,0.19282458468819888,4.908316303884337,4.908316303884337
"mp-300018987, MoP2O7, LiMoP2O7, mp-25577, mp-18987",3.1172555035542566,3.0,3.0,191.58524757634368,0.2738333333333333,4340.576976324896,2.536666666666666,1.6848788944279909,112.98517464202502,0.5838075916666666,0.0,0.8633333333333331,0.25767139124307403,0.2553979660505778,0.06955803271415814,0.5927390551505866,0.05504342118071865,0.3092319855776405,0.8641579681483605,0.0486906228999107,0.0,184.89699525398623,0.0,10.362753816754823,0.0,0.19491044213846467,2.706559043354024,2.706559043354024
"mp-300018997, MnPO4, LiMnPO4, mp-540007, mp-18997",3.349994326171457,3.0,3.0,148.0590975186081,0.2733333333333333,4133.845305124435,1.7961111111111108,1.2276312129714395,98.49463449696822,0.5586549173800001,2.4365382515699923e-05,1.2622727272727272,0.2329956752048288,0.5310323106635679,0.08074532302016486,0.5286687275664768,0.2294377405344847,0.7902796454019999,0.9404473801752872,0.05383021534677658,0.0025792862500004787,235.53176176820244,0.0,9.027051252817149,0.0,0.2837274954838381,2.5519039993405057,2.5519039993405057
"mp-300019043, V(SiO3)2, LiV(SiO3)2, mp-25633, mp-19043",3.1591230460285664,3.0,3.0,263.62997700121764,0.27485185185185185,4133.594838984837,4.564444444444447,4.751205002017216,139.22074762995894,0.5491872962962963,0.0,1.2741666666666671,0.2424050321079755,0.4847914871042282,0.08430067221300099,0.5343353958389396,0.11195472872435076,0.4739709450778553,0.9000354210497813,0.056200448142000654,0.06949562388888708,174.87598082462944,1.0,9.601097330974607,0.0,0.21769013019879108,2.959905414327058,2.959905414327058
"mp-300019107, MnVO4, LiMnVO4, mp-25559, mp-19107",3.7078573241888,3.0,3.0,227.21174330631828,0.2577777777777778,4133.047014924678,1.9605555555555558,1.4095063053038668,135.9339718074846,0.5187953150188889,2.4365382515699923e-05,1.2245454545454542,0.1814265538957143,0.3280663650019453,0.07886607944768254,0.5346006662105892,0.2727582848838511,0.9879047799347842,1.0206218629013273,0.05257738629845502,0.023462587708333867,116.529240913714,0.0,11.331154474650633,0.0,0.4217146578469749,5.161016597680164,5.161016597680164
"mp-300019131, MnBO3, Li2Mn3(BO3)3, mp-510766, mp-849566",3.016087157962879,3.0,3.0,326.87194896812764,0.2839333333333333,3719.7401314132726,4.251333333333334,4.213638280103734,180.00359403819326,0.5835028179673333,2.9238459018839906e-05,1.3226315789473684,0.27520577898141196,0.5314353495217174,0.07984062826558615,0.5882503293922842,0.3018081131322771,0.9208515999838968,0.8369192937484582,0.04790437695935169,0.2211043293333325,114.02471291993432,1.0,26.398653164297773,0.0,0.3351234472108554,2.7510643756277395,2.7510643756277395
"mp-300019206, La4CoO8, LiLa4CoO8, mp-25479, mp-19206",6.793979737722673,3.0,2.0,477.3469005157074,0.21910256410256407,3817.915276335221,1.0964102564102565,0.7312482460629572,139.4361264037501,0.4872654255128204,0.05615048646113184,1.1309999999999998,0.10215573686577227,0.6493400773840832,0.07162962490800112,0.4569485735874593,0.4786425607133192,1.2930073023341837,1.705987663623943,0.044079769174154536,0.03727494225961614,106.30755961970705,0.0,5.708685148749024,0.0,0.5991284224520107,4.500797663317795,4.500797663317795
"mp-300019340, VO2, Li2V3O6, mp-714944, mp-762271",3.721442124519189,2.0,2.0,583.3,0.3875,6199.706538533296,3.6566666666666654,3.51,345.56666666666666,0.7656800983333333,0.0,0.6335,0.21636420289583588,0.9558433353273434,0.08106210229591687,0.4561383185830032,0.1664561816927139,0.6747161098231644,1.0228150121633577,0.05404140153061125,0.14459902000000113,70.98975639923468,0.0,26.666666666666664,0.0,0.4393115201324882,5.148934780723222,5.148934780723222
"mp-300019377, La2MoO6, LiLa2MoO6, mp-25581, mp-19377",5.556136420264424,3.0,2.0,318.05525639103934,0.2277407407407407,4134.95352488377,1.896296296296296,1.68073013071427,123.29878105703597,0.5202075962962962,0.0,1.7719999999999996,0.17848320320832994,0.36097929395622463,0.0641064932799752,0.5287702917927124,0.3742049983869272,1.117963714550848,1.410345631369963,0.042737662186650135,0.059277114444441274,185.30128037062923,0.0,10.881075554035089,0.0,0.4205438817199465,1.874978074310737,1.874978074310737
"mp-300019431, YMo3O8, LiYMo3O8, mp-25579, mp-19431",5.168142676775903,3.0,3.0,503.40623926248185,0.23319444444444445,4133.808144079476,3.4886111111111107,4.171654588550308,300.9314930653129,0.5139062393055555,0.0,0.9559999999999998,0.27256354895647,0.7092378854713098,0.07399719605202111,0.5132812858453062,0.08266432132446913,0.50859876017004,1.370583118906743,0.049331464034680736,0.1106411443749984,127.0542091912258,0.0,26.337405920425873,0.0,0.3010312603163881,4.351290432954834,4.351290432954834
"mp-300019433, ScMo3O8, LiScMo3O8, mp-632694, mp-19433",5.131680720706706,3.0,3.0,510.25547105419724,0.2406944444444445,4133.585813469367,3.5638888888888887,4.1269489971032325,300.719368379422,0.5136040080555555,2.4945155891858763e-07,0.9983999999999998,0.2640925203574362,1.0059731539616559,0.08048344755397048,0.482746244692837,0.056020217667532894,0.3849051771080829,1.3735474256137907,0.053655631702646985,0.14578880954860907,134.61609661266826,0.0,26.058427939280342,0.0,0.28796890151736193,3.8262939253298094,3.8262939253298094
"mp-300019445, La4NiO8, LiLa4NiO8, mp-543085, mp-19445",6.809095939055432,3.0,2.0,477.5258631257345,0.2196923076923077,3817.913876944414,1.1292307692307693,0.7393968435878614,139.75909845723072,0.4874419115384616,0.021590134864232318,0.6405882352941176,0.10208062345032473,0.6425933554410606,0.07181218719131854,0.4537423544482063,0.4868150740343009,1.2941048654605922,1.7156972649607276,0.04419211519465757,0.0781254961057698,107.01172243728884,0.0,5.708685148749024,0.0,0.5638857595229324,4.487656226565742,4.487656226565742
"mp-300019492, Mn(PO3)3, LiMn(PO3)3, mp-25697, mp-19492",3.0253259451056884,3.0,3.0,47.93744567897682,0.28328205128205125,4292.990501751799,1.807948717948718,1.7803180281606488,32.273829832306966,0.5891265557138462,1.1245561161092273e-05,1.4733333333333334,0.2408504571451208,0.33227133692391875,0.08115231580385032,0.5305315845082675,0.1304192906689721,0.6117555848019602,0.86036312496182,0.05618237247958869,0.0192201557692302,528.1861981228874,0.0,3.89355407225962,0.0,0.1738465193492208,2.7093752239776467,2.7093752239776467
"mp-300019615, V2(PO4)3, LiV2(PO4)3, mp-32518, mp-540147",2.957058292750959,3.0,3.0,166.65884431470232,0.2804117647058824,4376.837218818916,1.985490196078432,1.3291564333434749,99.00489477179173,0.5826843542647059,0.0,1.4152631578947368,0.27279007953279644,0.20457495124855604,0.0782666155646737,0.5260251778606109,0.060502209560048266,0.2968848864208677,0.8356128657658399,0.055247022751534376,0.016002415294117608,709.9528834780673,0.0,8.453186555218796,0.0,0.1474990953435922,2.593532528180034,2.593532528180034
"mp-300019616, Na2Fe(Si2O5)3, Na2LiFe(Si2O5)3, mp-851041, mp-19616",2.643937377237088,4.0,4.0,303.74616423296817,0.21819791666666666,2907.226143608071,3.3705208333333334,5.303785641713524,163.2726949123755,0.3917142029339584,0.03808099174214154,0.6679999999999999,0.2580817530024613,0.2533717414913413,0.07487959576567765,0.5749057515373958,0.20856048779834108,0.8164767012891283,0.7631126782751987,0.04679974735354853,0.08088812942708312,815.7653833238589,1.0,10.119577380215373,0.03608439182435162,0.17264929130043655,2.841861693858784,2.841861693858784
"mp-300019623, VAsO5, LiVAsO5, mp-543108, mp-19623",3.5476800779000754,3.0,3.0,204.37977355094284,0.25752380952380954,4428.407366495484,2.24,1.4827497896730624,111.72514460276136,0.5676726952380953,0.0,1.2326666666666668,0.2685948661338171,0.16533817813628787,0.07264759648359556,0.5756424785271304,0.07419468104693022,0.3892721035464812,0.9670085680128112,0.051891140345425406,0.0,271.59118254073604,1.0,10.115881857734262,0.0,0.20980781738521584,2.7055767145777017,2.7055767145777017
"mp-300019667, Ni2P3O10, LiNi2P3O10, mp-25610, mp-19667",3.4987725942393726,3.0,3.0,161.3322826718161,0.275,4133.966591093941,2.0617777777777784,1.4662877625040511,85.75047354726532,0.5630487230555555,0.03742290043133601,1.0020000000000002,0.2362583984537973,0.36892213212829134,0.08534965249087655,0.5216807120783181,0.03801332326840458,0.19596108998778752,0.9995970174960944,0.05689976832725103,0.04559649970833314,298.14195341073287,0.0,10.832461503380578,0.0,0.17311695506558564,2.946369237312067,2.946369237312067
"mp-300019682, Fe(WO4)2, LiFe(WO4)2, mp-25537, mp-19682",6.438680497095959,3.0,3.0,426.4300924711129,0.2441515151515152,4508.5173383555375,3.642121212121213,4.173887759227593,273.2890078955744,0.5568582533333334,0.0904523623441325,0.8505263157894737,0.18806445107730688,0.6369317139280004,0.07733553194057816,0.5001236362262089,0.14576609531642867,0.7136460487459207,1.624049371084725,0.05624402322951138,0.1236525724431825,130.20590059655612,0.0,23.779674323410244,0.0,0.25276627309640265,2.9128664454919444,2.9128664454919444
"mp-300021496, La4CuO8, LiLa4CuO8, mp-772213, mp-21496",6.80877369076861,3.0,2.0,477.3469005157074,0.2181794871794872,3817.9366630339055,1.0297435897435898,0.7236346276217219,143.4117409730291,0.4856619630769229,0.0,0.6411764705882352,0.09820748358065703,0.8493771766724307,0.0713424120631197,0.4591260433884976,0.4798081983595828,1.2912767996611725,1.7098001362455781,0.04390302280807366,0.06394901302884826,35.27819845235453,0.0,4.652839475780002,0.0,0.5741392564490634,4.805090247296223,4.805090247296223
"mp-300024979, Fe(GeO3)2, LiFe(GeO3)2, mvc-8638, mp-24979",4.172523237209323,3.0,3.0,256.3620358849428,0.2443333333333333,4133.714159876691,3.2966666666666664,3.519368045591312,97.6826984412283,0.5354663362962963,0.11055288730949524,0.5275000000000001,0.23851006284050064,0.4890391103656309,0.07611290207872225,0.5709822341857687,0.16793897994053705,0.7589724159509312,1.1327413042794363,0.05074193471914816,0.11438615854166655,164.21768963062726,1.0,8.904307614941711,0.0,0.3058532143820318,2.9956642294688374,2.9956642294688374
"mp-300025044, MnAsO4, LiMnAsO4, mp-543097, mp-25044",4.0113500195548495,3.0,3.0,139.06892242764084,0.24888888888888885,4133.484740897799,2.1238888888888887,1.6031752828852872,90.12703106391035,0.5430133775188889,2.4365382515699923e-05,0.5249999999999999,0.23355569328294296,0.7442215372237687,0.0747671305713806,0.5595259054405349,0.21665374317184846,0.7702740057225181,1.0885236048210267,0.04984475371425373,0.03298229895833327,223.20976458422612,1.0,8.693690063119357,0.0,0.28671648991779336,3.0615056830442167,3.0615056830442167
"mp-300025083, Mo3P3O16, LiMo3P3O16, mp-25669, mp-25083",3.335859026816772,3.0,3.0,282.5494296045925,0.2689090909090909,4509.186358656723,2.5996969696969696,2.0218326701755425,166.57554579343872,0.5894706552651515,0.0,0.9446666666666664,0.243158955964648,0.2459962072302619,0.06941044809804586,0.5821599392679733,0.04120421701948144,0.2375943093814558,0.9156072740488506,0.0504803258894879,0.008177761136364481,349.3113828737304,0.0,14.444393232938811,0.0,0.15760455556819936,2.7507577722234093,2.7507577722234093
"mp-300025385, CuO2, Li(CuO2)2, mp-504100, mp-25385",4.5249678728405405,2.0,2.0,503.3,0.3701666666666665,6199.370712485116,2.34,2.1933333333333334,208.0283333333333,0.7719746883333333,0.0,1.078,0.2779963036432375,0.6302037441643211,0.08556194328781283,0.4320152467005887,0.07976682960349686,0.4291108859783001,1.245683687890425,0.05704129552520856,0.16829713458333284,149.38782262428825,0.0,23.33333333333333,0.0,0.3163035537255312,4.877842746175347,4.877842746175347
"mp-300025401, TiPO4F, LiTiPO4F, mp-25436, mp-25420",2.978432036068726,4.0,4.0,201.03604423874654,0.20675,3322.008845437916,1.208035714285714,1.1490032698084944,108.74002253080508,0.3889181021428571,1.393888507041463e-06,1.5139999999999998,0.2901810391681322,0.31412497343047363,0.07758173469072258,0.5199004224592183,0.3603210697511934,1.228944839968838,0.8390578933280328,0.05541552477908755,0.0,119.64266115522702,0.0,6.6088800804952825,0.0,0.4158747601388103,2.714259376396852,2.714259376396852
"mp-300025405, CuPO4F, LiCuPO4F, mp-25380, mp-25405",3.4889845350959683,4.0,4.0,178.94270905510396,0.2017857142857143,3321.8014748940973,1.1883928571428568,1.1355224877355186,73.07661480251325,0.3861969782142857,0.0,1.19,0.2616956755651341,0.4494067055348771,0.08285354522735165,0.4994946545671143,0.3597654482471173,1.2561734029983922,0.9764901358680468,0.05918110373382261,0.15283490168831104,124.25085367715711,0.0,8.45780342497449,0.0,0.3943518380360584,2.8498041657309514,2.8498041657309514
"mp-300025417, TiO2, Li2Ti3O6, mvc-11600, mp-760539",2.4458620885555566,2.0,2.0,563.3,0.3933333333333333,6200.338441689601,2.4316666666666658,2.285,305.23333333333335,0.7846732666666666,3.75555555555e-06,0.6333333333333333,0.33280993832754313,0.15810694340315165,0.05532778889119595,0.6136810727707418,0.25764517590901115,0.9033113691419709,0.6802076861892613,0.03688519259413064,0.15142285083333284,26.81146742225432,0.0,18.33333333333333,0.0,0.5389460670914453,3.4936325721094725,3.4936325721094725
"mp-300025488, CoPO4F, LiCoPO4F, mp-25473, mp-25487",3.1612882185822944,4.0,4.0,178.942709055104,0.2030714285714285,3321.77168627807,1.28125,1.2063968928218456,98.12978650746165,0.3884303723214285,0.09578681401632673,1.1688888888888889,0.28085228991896105,0.34774786557708154,0.07707448734448459,0.5464211074850172,0.3691280914700945,1.226260606080846,0.8870060371528348,0.055053205246060416,0.09406820938775518,114.140868713139,0.0,10.926645488559286,0.0,0.4299281301233974,2.7884968794996388,2.7884968794996388
"mp-300025507, CrPO4, LiCrPO4, mp-31750, mp-25507",3.578097729614355,3.0,3.0,195.8423309201739,0.2716666666666667,4133.838651402674,2.245555555555556,1.4935474383551681,150.3495057819908,0.5503634990277778,0.0,1.2229166666666669,0.2012476370738571,0.7908578998200678,0.08796971704219908,0.4893517604393217,0.11878068465174195,0.4901936004008394,1.010360064679502,0.05864647802813271,0.03280328541666755,253.35211266369754,0.0,12.161718933087025,0.0,0.2381179286666528,3.158354245593929,3.158354245593929
"mp-300025508, CrPO4F, LiCrPO4F, mp-849535, mp-25501",3.2365921637775488,4.0,4.0,163.26097319591582,0.2040714285714285,3321.8108675920257,1.452678571428571,1.3775849889519391,123.42404877626775,0.3848806003571428,0.0,0.8861111111111112,0.2784791016130207,0.4302551403697922,0.08220877648355822,0.5080663407575969,0.3644031726459671,1.252906387401179,0.911897468892885,0.05872055463111301,0.03826592104166604,122.27257742228358,0.0,9.691872778734957,0.0,0.4178051663991956,2.790884205571124,2.790884205571124
"mp-300025562, MnPO4F, LiMnPO4F, mp-25550, mp-25552",3.309467459824653,4.0,4.0,126.04978349802096,0.20514285714285715,3321.8151449845873,1.1637499999999998,1.1198432123083395,82.89964827231458,0.3902107978692857,1.9183742534312854e-05,1.505,0.2783382630162719,0.4462149452181961,0.08259568595529318,0.5120311492075786,0.4094171607737038,1.2548688819738312,0.9276416118588852,0.058996918539495125,0.03222888299603088,121.37868361777056,0.0,7.224797857492808,0.0,0.4725334224362484,2.7578157287072065,2.7578157287072065
"mp-300025576, MoO2, Li(MoO2)2, mp-714969, mp-25576",4.624620030734843,2.0,2.0,788.6333333333333,0.3478333333333333,6199.982535611101,6.3199999999999985,6.173333333333333,464.4,0.7656800983333333,0.0,0.3764705882352941,0.27465788327101537,0.6541705179720737,0.06530493150988424,0.5830626984968857,0.05726992658588705,0.35900477211551834,1.2254302472686092,0.04353662100658949,0.2346574591666641,112.59945384391683,0.0,38.33333333333333,0.0,0.2780128652216453,4.557592289739572,4.557592289739572
"mp-300025605, NiPO4F, LiNiPO4F, mp-25589, mp-504104",3.285405696145,4.0,4.0,178.08440890602455,0.20389285714285715,3321.7697371265917,1.3269642857142856,1.247442115032655,95.67944941739748,0.3886761921428572,0.036830495391329626,1.1810000000000005,0.2628330554212765,0.4286213258107962,0.08021180482956695,0.5241783795993176,0.35929482299200044,1.242678137683346,0.9342334501808728,0.057294146306833535,0.2060406623214286,118.71958593299006,0.0,10.926645488559286,0.0,0.3684760576695279,2.55195494076105,2.55195494076105
"mp-300025613, NiAsO4, LiNiAsO4, mp-635257, mp-25613",4.468334009723021,3.0,3.0,204.47708012463482,0.2469444444444444,4133.414106452027,2.3777777777777778,1.6471779083415352,103.06737099083763,0.5406262130555556,0.04677862553917002,0.4852173913043478,0.20506226116128032,0.7461853017425031,0.08170209411136506,0.5328405907960839,0.01431633191416601,0.20804166830420687,1.229138337947996,0.05446806274091005,0.145951031458333,233.7868963340292,1.0,13.362006207023823,0.0,0.19776257696414049,3.5381747903617162,3.5381747903617162
"mp-300025614, NiPO4, LiNi2(PO4)2, mp-540008, mp-767051",3.7158041170355256,3.0,3.0,214.81659719886346,0.27138888888888885,4133.774670678664,2.05,1.3477910597495222,114.88286492911374,0.5562677529166666,0.04677862553917002,0.9000000000000001,0.2046865399502272,0.7515930586943981,0.0873736975528017,0.4981010781403742,0.03852522009454603,0.2127483350599642,1.060050625409488,0.0582491317018678,0.10302384968749843,249.1570910776191,0.0,13.730429394524586,0.0,0.19152298943460552,2.9667621881628055,2.9667621881628055
"mp-300025630, VPO4F, LiVPO4F, mp-25616, mp-25619",3.1133546617979966,4.0,4.0,208.40880955345864,0.2055,3321.873437618708,1.470535714285714,1.3978406611737304,123.60851900005821,0.3848481375,0.0,1.4329999999999998,0.285469187216781,0.28633022328799385,0.0795842730682889,0.516825230173671,0.3573437842216278,1.2394289795710658,0.8717504568907285,0.05684590933449207,0.0,120.31512788834291,0.0,9.691872778734957,0.0,0.4044801369459101,2.9586823792052845,2.9586823792052845
"mp-300025637, VPO4, LiV2(PO4)2, mp-32453, mp-767232",3.2913559769920533,3.0,3.0,253.56735061181732,0.2738888888888889,4133.93598255529,2.273333333333333,1.5172074737881165,150.58497601022486,0.5503130012499999,0.0,1.1968181818181818,0.2346602129151131,0.5227581302742823,0.08150485347693212,0.5472349273401247,0.09757408148278107,0.4258169569726884,0.9229244242516264,0.05433656898462143,0.02369942833333205,227.9600601042601,0.0,12.161718933087025,0.0,0.2234588676599491,2.6069728196107005,2.6069728196107005
"mp-300025652, PWO4F, LiPWO4F, mp-25651, mp-25652",4.966421762377047,4.0,4.0,340.75102925788224,0.19275,3321.945360340245,2.570892857142857,3.0181822045981685,216.8220013169836,0.3848481375,0.0,0.785,0.2955582510673769,0.3393154897547284,0.07029972800751402,0.585492536374702,0.34374055172698864,1.1892243051861269,1.2671698632558863,0.05021409143393859,0.0,106.89875496575044,0.0,18.960317045054378,0.0,0.3529228092375591,2.883611287817671,2.883611287817671
"mp-300025660, Co2P3O10, LiCo2P3O10, mp-25658, mp-25660",3.4895659405707837,3.0,3.0,162.20502420252961,0.2739777777777778,4133.96901670467,2.0048888888888894,1.4580394074167704,88.24447527910147,0.5627428139444445,0.09732750986596184,0.9536842105263158,0.2337310943863028,0.357732237944927,0.08501495824444293,0.5199996864556466,0.14035858156265246,0.5677598562754288,0.9846751920558672,0.056676638829628624,0.0241646573333334,299.05269961769244,0.0,10.832461503380578,0.0,0.2224977358669537,2.938609923524665,2.938609923524665
"mp-300025688, FePO4F, LiFePO4F, mp-25518, mp-25515",3.0256465676281845,4.0,4.0,174.89710374814618,0.2040714285714285,3321.7995971454425,1.1958928571428569,1.1405687328867014,100.76520825105038,0.3848481375,0.130563400258771,1.2133333333333332,0.28915392377842103,0.3263116214520659,0.07510895634974843,0.5611866162073326,0.3808962451743713,1.2157468068580168,0.8539715814919788,0.05364925453553458,0.07848027326388872,111.291530964763,0.0,10.309187006485713,0.0,0.4432826545099549,2.6988794913655174,2.6988794913655174
"mp-300025742, Cr(GeO3)2, LiCr(GeO3)2, mvc-8434, mp-25742",4.095158426366283,3.0,3.0,257.020590572141,0.2443333333333333,4133.725847747222,3.562962962962963,3.4042961641305314,103.9067409234254,0.5355000014814815,0.0,0.5155555555555557,0.19427829328638616,0.3265619428193291,0.0756820376410707,0.5506969865308646,0.07708900254382235,0.4072775059583741,1.110005406099298,0.0504546917607138,0.11125656666666828,226.60168840676425,1.0,8.380524814062785,0.0,0.22074353738803704,3.2917542405159783,3.2917542405159783
"mp-300025881, Bi(PO3)4, LiBi(PO3)4, mp-684096, mp-25881",3.2744515020199687,3.0,3.0,27.70608689543302,0.2787058823529412,4377.543253808267,1.7236470588235295,1.8768906112989128,18.727326057218207,0.5982879523529412,0.0,0.428,0.2339414005707173,0.19915586620053646,0.06386870692882668,0.6128604000030349,0.12101742656933133,0.6169890122295083,0.8715112183372553,0.04508379312623058,0.03825824408088163,614.0999352955715,0.0,1.0857151529338924,0.0,0.14543915334932034,2.4162799605776737,2.4162799605776737
"mp-300025885, CuPO4, LiCuPO4, mp-25886, mp-25885",3.7121197086487423,3.0,3.0,215.91449224858195,0.26811111111111113,4133.82404053923,1.8344444444444443,1.2398695670149649,85.86062269892359,0.5524111979166666,0.0,0.4405263157894737,0.20577977229262345,0.4764805580919533,0.08461499392593873,0.5185996763806671,0.08600868855959705,0.4275219605868839,1.0402687399719988,0.05640999595062584,0.07390691874999966,119.92618188861591,0.0,10.593790401066485,0.0,0.2657915502010008,2.7041887270526126,2.7041887270526126
"mp-300025907, Sn(PO3)4, LiSn(PO3)4, mp-25908, mp-25907",2.807287612963619,3.0,3.0,43.57123622199754,0.28076470588235297,4377.376260203951,1.6460784313725492,1.9237473243078524,19.422618126467448,0.5980489521568627,0.0,1.0633333333333337,0.23914129514752205,0.1929224189307457,0.06613010311165761,0.615933383771803,0.03631547301790358,0.2173082990074422,0.7777739218642656,0.04668007278469949,0.004442116911764771,611.1797577548,0.0,1.4536276857137755,0.0,0.12320178386666768,3.0278067397838626,3.0278067397838626
"mp-300025929, Bi2(PO4)3, LiBi2(PO4)3, mp-26074, mp-504151",4.383503469759232,3.0,3.0,65.36321663158513,0.2660196078431373,4377.685789833083,1.5778823529411763,1.2866746818929102,10.582560934133307,0.5857553605392156,0.0,1.0033333333333334,0.2533876302223996,0.38060223280566186,0.0638473961766106,0.5882617315455945,0.2043739136897984,0.7772709754529011,1.1190990403443757,0.04506875024231337,0.06946963224264824,319.2605648416438,0.0,1.489938058157872,0.0,0.22396743461042026,2.6860844640351407,2.6860844640351407
"mp-300025959, Bi(PO3)4, LiBi(PO3)4, mp-25960, mp-25959",3.1704749663935523,3.0,3.0,27.70608689543302,0.2787058823529412,4377.543253808267,1.7236470588235295,1.8768906112989128,18.727326057218207,0.5982879523529412,0.0,0.9788235294117648,0.2608947812166215,0.2881088557382205,0.06184062775975002,0.6251535838802885,0.1508411497242485,0.7690407457029242,0.8438373568717956,0.04365220783041178,0.0614034618749999,301.2911831268916,0.0,1.0857151529338924,0.0,0.18128140490216327,2.6815551411320344,2.6815551411320344
"mp-300026113, Ti(PO3)4, LiTi(PO3)4, mp-26114, mp-26113",2.3984570005314256,3.0,3.0,59.60075190017751,0.28658823529411764,4377.1933098489835,1.7833333333333332,1.8444707941772505,30.83164439403102,0.5989869396078431,6.248420706946393e-07,1.4833333333333332,0.2487875446119326,0.20049000295173136,0.06750298978915258,0.6129026170861759,0.05939248754734184,0.34106316799856257,0.6860092446124771,0.04764916926293122,0.0021960357352961424,614.0596284513056,0.0,2.659158981672892,0.0,0.13124036784227988,2.5343293460646166,2.5343293460646166
"mp-300026129, BiP2O7, LiBiP2O7, mp-672945, mp-26129",4.507793001309548,3.0,3.0,49.608706449126,0.2695333333333333,4341.2430622713755,1.6575333333333333,1.5015727429006636,10.381269457805038,0.5864179469999999,0.0,0.4506666666666666,0.21519332165938385,0.3693007987679791,0.07089288194764737,0.568979085754795,0.18776653368973306,0.7624275360908596,1.1628540639242717,0.04962501736335317,0.09434562918749913,384.4554052722402,0.0,1.3021349989749742,0.0,0.2072268337406692,2.704843887395044,2.704843887395044
"mp-300026173, Bi3(PO5)2, LiBi3(PO5)2, mp-584116, mp-26173",6.0602901158346025,3.0,3.0,141.75226520714943,0.2463111111111111,4135.21889523942,1.6132888888888888,1.0421006723719282,32.82847724946313,0.5475617914444444,0.0,0.500625,0.17624657442790365,0.3959606954323773,0.06448933811142195,0.5656602952524481,0.3311163854363004,1.0244322604790892,1.4980523414678804,0.0429928920742813,0.07781211233333353,139.42795846133336,0.0,2.64565798485736,0.0,0.3661311075152234,2.7036692446365573,2.7036692446365573
