,ShannonRadii,AtomicVolum wmean,density,HeatFusion wmean,metalloid,VegardVolume,BulkModulus wstd,NfValenc wstd,energysStab,SpaceGroupNumber wstd,q6,HeatCapacityMass wstd,n_ws^third wmean
"mp-300769566, Fe2Co3O10, Li3Fe2Co3O10, mp-778217, mp-763770",0.4550741532832468,4132.855866152943,4.339316151609478,1.7426666666666666,0.0,0.8751798698106498,14.860669775378213,0.0,0.11253690441666643,13.015925667721614,0.37021314548831097,0.2547365019625157,0.19533333333333336
"mp-300769581, Mn3Cr2Co3O16, Li4Mn3Cr2Co3O16, mp-772635, mp-769581",0.3799158757650656,3099.6767316065034,4.716183644306739,1.3838541666666666,0.0,0.9757226225758318,8.108958523345235,0.0,0.06239177562500053,7.298530995172932,0.3299768209461314,0.2435000828841405,0.14104166666666668
"mp-300769585, Mn3Co3(TeO8)2, Li4Mn3Co3(TeO8)2, mp-772448, mp-769585",0.4169623898196741,3100.1322264241835,4.965593956914931,1.3084375,1.0,0.9660479582789064,8.662133229368694,0.0,0.05000137260416704,7.9178932712033125,0.2973274616053822,0.2468744567504572,0.105
"mp-300769602, VSO4F3, LiV2S2(O4F3)2, mp-768093, mp-769600",0.6750822624750414,3617.072939221084,2.1592470614036863,0.6907222222222222,0.0,0.8155671956325637,7.582563554743763,0.0,0.06598557061110988,8.471812376243442,0.269011778534051,0.1455320459173473,0.04555555555555555
"mp-300769631, Mn3NiO8, Li2Mn3NiO8, mp-773296, mp-769631",0.4350017016971488,4132.921020270936,4.333137326273933,1.6102777777777777,0.0,1.220982060159302,12.247448713915892,0.0,0.07345822447916818,19.76212707849706,0.3687602968133468,0.2538115278443173,0.1827777777777778
"mp-300769706, FeNi(PO4)2, Li2FeNi(PO4)2, mp-774104, mp-769706",0.5176746926666456,3100.3484213533284,3.6065667952453673,1.4610416666666666,0.0,0.847102134784412,6.8703266944803225,0.0,0.06511509859375053,7.858227288079108,0.2736811247222061,0.2386698554765441,0.14208333333333334
"mp-300769718, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-793783, mp-769718",0.5232394854623224,2084.6846810261263,2.8999561916445082,2.52464,0.0,0.8411841197468422,5.034415954209584,0.0,0.0868662762000012,15.634415371225113,0.2695690320741722,0.18213676865476672,0.11583999999999996
"mp-300769723, MnCo(PO4)2, Li2MnCo(PO4)2, mp-775270, mp-769723",0.5112043406367129,3100.358627931192,3.5573302529343085,1.415625,0.0,0.8467537637563085,6.0900362615231325,0.0,0.030142696874999163,7.055921223026482,0.2424603092525309,0.2385742554158395,0.13874999999999998
"mp-300769733, Mn7O12, LiMn7O12, mp-782692, mp-769733",0.4212795736977432,5873.4698665561045,4.77098257585813,2.447631578947368,0.0,1.0976399093779623,22.105263157894736,0.0,0.04838576894736768,36.18421052631579,0.273843845590709,0.2016578947368421,0.29657894736842105
"mp-300769811, Mn4FeO8, Li3Mn4FeO8, mp-773256, mp-769811",0.4961165034607701,3815.3386029422345,4.345847486449065,1.7233333333333336,0.0,1.2033168601918018,15.286008780296287,0.0,0.15871795442307854,25.92146638330635,0.3174778234786397,0.2281277569790084,0.21051282051282053
"mp-300769842, La4FeO8, LiLa4FeO8, mp-770617, mp-769842",0.470990518741277,3817.9353149066665,6.62450637033203,1.0351282051282051,0.0,0.9269758595879728,5.427666724749291,0.0,0.07760293572115272,22.63534789569125,0.2428610012951959,0.244245651340108,0.16641025641025642
"mp-300769845, La4MnO8, LiLa4MnO8, mp-772243, mp-769845",0.4659052720855651,3817.9464774578473,6.635144595728438,1.012051282051282,0.0,0.9307986763846376,4.213874581369055,0.0,0.08367802882211528,22.783346282978243,0.2375690606309381,0.2436638510752909,0.1623076923076923
"mp-300769848, Mn5Sb3O16, Li4Mn5Sb3O16, mp-771391, mp-769848",0.4714938427334761,4133.70545078458,5.0701292703902805,1.7700000000000002,1.0,0.9623994392109564,10.763234747148381,0.0,0.0981764966145846,15.438885390427814,0.3213665649776236,0.2606324713231732,0.16430555555555554
"mp-300769854, VSn(PO4)2, Li2VSn(PO4)2, mp-766913, mp-769854",0.5599822390576524,3100.725359563157,3.875496357619619,1.4060416666666664,0.0,0.843220141579885,5.111262075065218,0.0,0.08259975281249865,6.760922233278862,0.2829448237424892,0.2413792435900633,0.12874999999999998
"mp-300769879, VOF3, LiVOF3, mp-764287, mp-769879",0.8334239866894493,4960.724517779746,2.6579344394046966,1.499,0.0,0.8425233543258592,15.084944665313015,0.0,0.020125350499998973,19.09438544587271,0.2979080343880481,0.1703753503297939,0.10933333333333334
"mp-300769880, VOF3, LiVOF3, mp-767197, mp-769880",0.6360447152792675,4960.724517779746,3.1105832652974628,1.499,0.0,0.8479438985384092,15.084944665313015,0.0,0.024909293499999485,19.09438544587271,0.27998924329114394,0.1703753503297939,0.10933333333333334
"mp-300769892, Mn3Co5O16, Li4Mn3Co5O16, mp-771723, mp-769892",0.3708411048126173,4132.871834453372,4.942628606739434,1.7118055555555554,0.0,0.9767601788714794,15.41103500742244,0.0,0.04594877135416642,13.305280094573801,0.32494190347318136,0.2539681655040769,0.18861111111111115
"mp-300769908, Mn3CoO8, Li2Mn3CoO8, mp-773167, mp-769908",0.3913650014054989,4132.922536277642,4.691317279013616,1.5747222222222217,0.0,0.9734439308615392,12.247448713915892,0.0,0.050874369999999836,20.155223260766874,0.3196316029955732,0.25436442519045216,0.1827777777777778
"mp-300770027, Na5Mn2P2(CO7)2, Na5LiMn2P2(CO7)2, mp-770045, mp-770027",0.5320187035980031,2084.691646458064,2.8197960438981085,2.5102400000000005,0.0,0.8404459589053781,3.4679884659554445,0.0,0.015182629200001685,15.626652104657607,0.2482385233215081,0.1817518913684257,0.11328
"mp-300770035, Co2(SO4)3, LiCo2(SO4)3, mp-770008, mp-770035",0.5524281054034462,4376.663869737707,3.0121531789268055,0.7882941176470588,0.0,1.147440747022156,9.67831736355134,0.0,0.0,6.061836930686991,0.2562632850346998,0.2661337408377656,0.06862745098039215
"mp-300770036, Mn3V2Cr3O16, Li4Mn3V2Cr3O16, mp-773144, mp-770036",0.4251289677636339,3099.747514438446,4.254958781812672,1.544270833333333,0.0,0.9676429671488752,7.39509972887452,0.0,0.07829842307291733,8.185193695529346,0.3218684972181592,0.2424847691737565,0.13854166666666667
"mp-300770053, CoPHO5, LiCoPHO5, mp-772257, mp-770053",0.4720967614750263,3488.070242367315,3.589237401757466,1.121875,0.0,0.9893731457637394,9.56081480248938,0.0,0.08412631070312404,10.50502112087358,0.2936489249937422,0.7004444849968483,0.153125
"mp-300770104, MnO2, LiMn4O8, mp-19395, mp-770104",0.4735221395303954,6199.434506240733,4.0034650598658,2.225,0.0,0.9220510161816712,20.0,0.0,0.0,32.166666666666664,0.3067087406615132,0.2261666666666667,0.2683333333333333
"mp-300770109, Ni2(SO4)3, LiNi2(SO4)3, mp-770220, mp-770176",0.5337152910151771,4376.6617294929465,3.1138796680668275,0.8384901960784314,0.0,0.9850104802330564,9.67831736355134,0.0,0.0469531104656884,7.734343488891105,0.2939365204579886,0.2653744237395279,0.06862745098039215
"mp-300770123, TiMn3(PO4)6, Li8TiMn3(PO4)6, mp-774461, mp-770122",0.5541005396063077,3282.6197879205956,2.8500883105110337,1.2455882352941177,0.0,1.1968893037602355,4.006698543438611,0.0,0.05176669352941499,6.8468280926861205,0.22158570875982536,0.25659445064130576,0.11948529411764708
"mp-300770141, Mn2(SO4)3, LiMn2(SO4)3, mp-778822, mp-770141",0.5661724162749947,4376.711589101727,2.8530400409032075,0.6592745098039215,0.0,1.1120248814938392,6.359087440787772,0.0,0.008951111617647278,7.300650669100237,0.26615181375633323,0.2642265696765365,0.06313725490196079
"mp-300770144, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-767966, mp-770144",0.5272478001283849,2084.6846810261263,2.863515760149093,2.52464,0.0,0.8408211759339811,5.034415954209584,0.0,0.013084035400001248,15.634415371225113,0.23723680500034625,0.18213676865476672,0.11583999999999996
"mp-300770152, Ti2Mn3Cr3O16, Li4Ti2Mn3Cr3O16, mp-771540, mp-770152",0.4279673064001864,3099.826502332984,4.221646698230525,1.3911458333333333,0.0,0.9713319318445894,7.438987946398803,0.0,0.08287030156250097,8.423908806684302,0.3292523687154137,0.2420322540058797,0.13604166666666667
"mp-300770158, MnAlO3, LiMnAlO3, mp-774250, mp-770158",0.4047909864642805,3720.359908563421,4.414304223441111,1.618666666666667,0.0,1.171863483359406,9.913402824235256,0.0,0.0543674951250015,17.454194020031085,0.2533006504338472,0.19775178605739288,0.20000000000000004
"mp-300770168, Mn2(PO4)3, LiMn2(PO4)3, mp-31941, mp-31996",0.5302846433491124,4376.773211220666,3.0589774486472363,1.6486274509803922,0.0,1.2562703694395552,6.248044676835868,0.0,0.04353958977941108,10.492083392621502,0.25535531867458816,0.2622103469573973,0.16019607843137254
"mp-300770181, Fe2(SO4)3, LiFe2(SO4)3, mp-559859, mp-770181",0.5620621520683325,4376.694516964626,2.919860164089352,0.6945686274509804,0.0,1.2794140239721252,9.12469093291929,0.0,0.0,7.951602934937687,0.27768356026271057,0.2652098789493881,0.06941176470588235
"mp-300770191, V2(SO4)3, Li2V2(SO4)3, mp-770389, mp-770191",0.5344543782143809,4376.775596699977,2.9334258929560955,0.9961372549019608,0.0,0.8058751452412031,8.571189548304949,0.0,0.0,7.951602934937687,0.28336482892901704,0.26390031671566777,0.06431372549019608
"mp-300770206, Mn3V(PO4)6, Li8Mn3V(PO4)6, mp-775468, mp-770206",0.5440782587045994,3282.591909840171,2.9374396705862544,1.2996323529411766,0.0,1.1978385021852995,3.992504872346351,0.0,0.03984687599264891,6.758788972419722,0.2215295955375116,0.25679027313580755,0.12036764705882355
"mp-300770262, Mn2(SO4)3, Li2Mn2(SO4)3, mp-770100, mp-770262",0.5338682659243267,4376.711589101727,3.0217803846452997,0.6592745098039215,0.0,1.0404871984670574,6.359087440787772,0.0,0.035300647499999734,7.300650669100237,0.2930707659360133,0.2642265696765365,0.06313725490196079
"mp-300770321, Mn3CrO8, LiMn3CrO8, mp-770001, mp-773299",0.4566891539405236,4132.953010632941,4.068002861108249,1.7080555555555554,0.0,1.212629790268891,12.272623352430287,0.0,0.07457323854166731,19.71631366892295,0.3801126656180506,0.2536915991299984,0.1822222222222222
"mp-300770324, Na5Ni2P2(CO7)2, Na5LiNi2P2(CO7)2, mp-775450, mp-770324",0.5207880061761334,2084.671303737681,2.9497166091104687,2.5833600000000003,0.0,0.841658098622739,5.3500863544432615,0.0,0.006386935425000573,15.630779890971533,0.24907935982327675,0.1822013275912116,0.11552000000000005
"mp-300770331, Ni2(SO4)3, LiNi2(SO4)3, mp-779766, mp-778860",0.5380676949846371,4376.6617294929465,3.0848140307714917,0.8384901960784314,0.0,0.8062324171316622,9.67831736355134,0.0,0.02330355634803993,7.734343488891105,0.27385001456702435,0.2653744237395279,0.06862745098039215
"mp-300770383, Cr2(SO4)3, Li2Cr2(SO4)3, mp-19361, mp-770383",0.5424465011612599,4376.706892356953,2.9335261467731395,0.976529411764706,0.0,1.2752500837656484,8.571189548304949,0.0,0.0,7.951602934937687,0.278821509101604,0.2652098789493881,0.06784313725490196
"mp-300770410, Cr2(SO4)3, Li2Cr2(SO4)3, mp-770163, mp-770410",0.5149860088951778,4376.706892356953,3.1095844050320385,0.976529411764706,0.0,0.8072931475353164,8.571189548304949,0.0,0.010459061176470108,7.951602934937687,0.27742051467303463,0.2652098789493881,0.06784313725490196
"mp-300770417, Mn2VNi3(PO4)6, Li4Mn2VNi3(PO4)6, mp-763171, mp-770417",0.5469621493257478,2480.295060484016,3.3458080613670447,1.2015555555555557,0.0,1.1569359249304474,5.2226477368013295,0.0,0.08332442765624838,6.122479325111662,0.2471033867848331,0.22786685385641275,0.11116666666666666
"mp-300770495, Ti2Mn3Fe3O16, Li4Ti2Mn3Fe3O16, mp-770792, mp-770495",0.4533052356330552,3099.816640692223,4.186183710698279,1.1664583333333334,0.0,0.9674398002460493,7.824990015968073,0.0,0.12114327458333385,8.423908806684302,0.32954238807337266,0.2420322540058797,0.13729166666666665
"mp-300770529, Mn15CrO32, Li8Mn15CrO32, mp-771190, mp-770529",0.4526690024509588,4132.955505778602,4.145970015802055,1.5395138888888888,0.0,0.9950459530578714,16.946721158521825,0.0,0.043397434635418015,28.986997870160533,0.3696611598909782,0.257468076237882,0.17972222222222226
"mp-300770546, Mn2P2O7F2, Li2Mn2P2O7F2, mp-770557, mp-770546",0.6585144180591455,3219.79713370476,2.8393948433746607,1.2490384615384615,0.0,0.8111757969685078,7.780551538838407,0.0,0.019598872841880777,13.33190327636734,0.2469464320059868,0.1692367262937546,0.12538461538461534
"mp-300770575, CrPO4F, LiCrPO4F, mp-770697, mp-770575",0.597007038545555,3321.8108675920257,2.651422273299357,1.452678571428571,0.0,0.8102091727226345,9.691872778734957,0.0,0.03504214693452479,13.047206284746736,0.22888260544514324,0.1861680308599887,0.1207142857142857
"mp-300770594, Co3BiO8, Li2Co3BiO8, mp-771742, mp-770594",0.4509999444155646,4133.501343695742,5.859256591857189,1.7073888888888888,0.0,1.1642897521420972,20.63127944064605,0.5499719409228702,0.0850666043402768,20.937738390019323,0.3326759031502343,0.2641631995332702,0.17805555555555555
"mp-300770604, CoH8(CO5)2, Li2CoH8(CO5)2, mp-772431, mp-770604",0.6251652180491457,3986.8456337079297,1.9615411829605296,3.02,0.0,0.8375946191209243,3.5014574225074693,0.0,0.04475877991071453,27.57339206759623,0.2537197994890079,2.2895125483477807,0.2058333333333333
"mp-300770625, Al3Cr3(SbO8)2, Li4Al3Cr3(SbO8)2, mp-773244, mp-770625",0.4304626232384134,3100.2249957988765,4.525988181673856,1.4398958333333332,1.0,0.9725582948106928,7.586995452746757,0.0,0.1231870504629642,8.971235863395112,0.3297795645730591,0.24060446340934746,0.12375
"mp-300770684, CrO2, LiCr2O4, mvc-5834, mp-770684",0.39967011397696495,6199.41454507545,4.1374817363143,3.5733333333333333,0.0,0.8634924777373366,26.666666666666664,0.0,0.07211990374999999,34.166666666666664,0.2920943312703348,0.23116666666666666,0.2883333333333333
"mp-300770860, Mn2Fe3P6WO24, Li4Mn2Fe3P6WO24, mp-761447, mp-770860",0.5629666526020256,2480.320183138385,3.6911936227655247,1.3115555555555554,0.0,1.150333579996484,5.039669791259966,0.15555555555555553,0.005122189236111296,6.2280974246445595,0.2531357055753615,0.22915688167662146,0.11244444444444444
"mp-300770878, Cr3Co5O16, Li4Cr3Co5O16, mp-771924, mp-770878",0.3700501157196768,4132.866844162051,4.774201706081239,2.048888888888889,0.0,0.9746505080649036,15.32064692570853,0.0,0.09709849604166633,13.396825102967727,0.2985053642208982,0.2549240135817285,0.1936111111111111
"mp-300770941, Mn3Nb2Fe3O16, Li4Mn3Nb2Fe3O16, mp-775243, mp-770941",0.4709053810656274,3099.824261855171,4.5143524073609145,1.4966666666666666,0.0,0.9654602929585376,7.7749095653904545,0.0,0.09318355934895806,8.185193695529346,0.3188147445205492,0.24551499604148416,0.13979166666666665
"mp-300770943, TiNi5(PO4)6, Li4TiNi5(PO4)6, mp-773434, mp-770943",0.5403291385551171,3100.3774962917546,3.407584415389492,1.514375,0.0,1.1595335848030472,10.177930918304456,0.0,0.08497161451388813,11.875274119643162,0.2402036921817972,0.2389365145516924,0.14006944444444444
"mp-300770950, La4MnO8, LiLa4MnO8, mp-769598, mp-770950",0.4667943335265637,3817.9464774578473,6.6240996426382885,1.012051282051282,0.0,0.8752137912083479,4.213874581369055,0.0,0.08657205997596229,22.783346282978243,0.2446237421761654,0.2436638510752909,0.1623076923076923
"mp-300770951, Mn3Ni3(TeO8)2, Li4Mn3Ni3(TeO8)2, mp-771860, mp-770951",0.3952862260411236,3100.1305209166394,5.182810194134009,1.3484375,1.0,0.9667452040706742,8.662133229368695,0.0,0.05107464526041562,8.808953186957007,0.2906895474988221,0.2464909308095415,0.105
"mp-300770952, Co3Ni(PO4)4, Li4Co3Ni(PO4)4, mp-775307, mp-770952",0.5048770624248534,3100.332708516542,3.696466949515477,1.4975,0.0,0.8478611028165659,8.839129387747038,0.0,0.06511727502604092,8.659370676950683,0.25815850177927885,0.2395484256725297,0.14166666666666666
"mp-300770967, MnP2O7, LiMnP2O7, mp-31982, mp-540484",0.5327314042732184,4340.467370450822,3.041977534940989,1.717666666666667,0.0,0.8834525185162674,5.216214037871613,0.0,0.00600510700000001,8.78496189835537,0.2639044063153652,0.25901701788792864,0.16366666666666668
"mp-300770976, Mn(CoO2)4, Li3Mn(CoO2)4, mp-773238, mp-770976",0.4443028287667339,3815.2249610029053,4.983558946763004,2.037692307692308,0.0,1.1861330182444425,24.22771653542096,0.0,0.06658546173076996,22.783346282978243,0.3195683244936343,0.23022135819089065,0.2207692307692308
"mp-300770986, VBO4, LiVBO4, mp-778780, mp-770986",0.6284164060787679,4132.773962857992,2.386013454494519,4.032222222222224,1.0,1.209719366130895,21.77324215807269,0.0,0.0,12.503579734333663,0.19936890212562056,0.23188155501366545,0.18833333333333327
"mp-300771063, Fe3Ni(PO4)4, Li4Fe3Ni(PO4)4, mp-775017, mp-771063",0.5278799088547006,3100.357130525493,3.52283293639923,1.4228125,0.0,0.8462503403146814,8.326742185072542,0.0,0.04352693179687517,10.424705231644042,0.27538400816556624,0.2390039722745645,0.14229166666666665
"mp-300771073, Mn3Co3(CuO8)2, Li4Mn3Co3(CuO8)2, mp-770859, mp-771073",0.3890098304797595,3099.6712525327116,4.861788458400923,1.2296874999999998,0.0,0.9755912722175928,8.108958523345235,0.0,0.0725240423958331,7.306020099034767,0.32937857753631605,0.2443476833624238,0.135625
"mp-300771085, Co4NiO8, Li3Co4NiO8, mp-773307, mp-771085",0.4154498512187635,3815.192360489471,5.277832363728646,2.154871794871795,0.0,1.1837141763402756,23.533936216582084,0.0,0.08277007884615628,22.68386051672297,0.29915348591338564,0.23103005203677665,0.2243589743589744
"mp-300771093, Cr10Fe5O24, Li3Cr10Fe5O24, mp-771184, mp-771093",0.4879972820426162,3815.320924746429,4.312833290546419,2.43017094017094,0.0,0.9551690354740004,16.759548334297072,0.0,0.10221996884615336,21.02890322827136,0.3462481545913514,0.22682400947273004,0.2235042735042735
"mp-300771110, Mn5P6WO24, Li4Mn5P6WO24, mp-772335, mp-771110",0.563130254359459,3100.409298495816,3.58867743680136,1.6206944444444444,0.0,1.1496132222736444,6.548607429008037,0.16839382851364082,0.04513469404166415,11.296244117972995,0.2644329599148129,0.240436478879885,0.13722222222222222
"mp-300771112, Mn3NiO8, Li2Mn3NiO8, mp-778304, mp-771112",0.43598068940576223,4132.921020270936,4.325629182984124,1.6102777777777777,0.0,0.8190220394402931,12.247448713915892,0.0,0.07130259114583293,19.76212707849706,0.3548229186844918,0.2538115278443173,0.1827777777777778
"mp-300771116, Mn4CrO8, Li3Mn4CrO8, mp-773294, mp-771116",0.499133026452869,3815.346694544911,4.224744434042319,1.907692307692308,0.0,1.206215498612358,15.350389279072585,0.0,0.046442042836536856,25.921466383306345,0.3186465107390265,0.2281277569790084,0.20948717948717951
"mp-300771201, Ti(FeO2)4, Li3Ti(FeO2)4, mp-35482, mp-771201",0.5006047230810173,3815.4441822808253,4.3886630477761255,1.8243589743589748,0.0,1.213787140047767,22.92542866385345,0.0,0.14072057326923115,28.126790979574594,0.3278318550357548,0.2277735590764053,0.2205128205128205
"mp-300771231, Mn5Co3O16, Li4Mn5Co3O16, mp-771680, mp-771231",0.383425791732292,4132.905635669552,4.78458040157336,1.6204166666666666,0.0,0.9758499478825609,11.242281302693367,0.0,0.03712088229166621,15.230722991358821,0.3256114294650912,0.25330755610205363,0.18472222222222226
"mp-300771355, TiMn4O10, Li5Ti2Mn8O20, mp-777945, mp-771355",0.4511542462514062,4133.076862220338,4.022491602497676,1.5108888888888892,0.0,0.9572553929252884,13.687878750608435,0.0,0.081612091000002,22.435157594639183,0.3771299738852822,0.2530111947945348,0.17688888888888887
"mp-300771381, Mn3Cr(PO4)6, Li8Mn3Cr(PO4)6, mp-772450, mp-771381",0.5415506028433654,3282.579027775855,2.966641978843018,1.2959558823529411,0.0,1.2017982996522998,3.992504872346351,0.0,0.060564294301472366,6.758788972419722,0.22421492904212856,0.2570148342022304,0.1210294117647059
