,x,y,z,x2,y2,z2,avg,max
mp-300031612,inf,inf,-inf,-0.05105125935488708,-0.05104985855748545,0.04538615349077535,,inf
mp-300031612,0.04639392716421309,0.04639428278176005,-0.004456773447133688,-0.0876329735324025,-0.08763364525443566,0.008418349844585856,0.02944381216627982,0.04639428278176005
mp-300031614,-inf,inf,-inf,0.013329097990536573,-0.11687749333333355,0.09221055627236,,inf
mp-300031615,inf,-inf,inf,-0.0047980758000703005,0.02436879000000004,-0.04759841330526804,,inf
mp-300031618,-inf,-inf,-inf,0.39307620589999104,0.05723900999999997,0.06329839716221741,-inf,-inf
mp-300031618,-0.16645881882641156,0.09358047999999997,0.010607872789634154,0.15952303470864446,-0.08968129333333333,-0.010165878090066069,-0.020756822012259143,0.09358047999999997
mp-300031636,-inf,inf,inf,1.0416047599999994,-0.3096126699999999,-0.2902414699999998,,inf
mp-300031640,inf,inf,-inf,-0.007926940346039876,-0.02142231653575995,0.08875997066909846,,inf
mp-300031641,inf,inf,inf,-0.13646018663494353,-0.35736272935486113,-0.12917932957907394,inf,inf
mp-300031642,-inf,inf,-inf,0.03810013775094312,-0.01048630824856378,0.060773912655136535,,inf
mp-300031643,-inf,-inf,-inf,0.2685668183913279,0.1455371000000003,0.014883264276786434,-inf,-inf
mp-300031644,-inf,inf,inf,0.034235951277886784,-0.0877946046859508,-0.023099856145898084,,inf
mp-300031647,inf,-inf,inf,-0.19777197838912475,0.08707412490916601,-0.1977364735456684,,inf
mp-300031648,-inf,inf,-inf,0.06494582849191842,-0.030685899999999933,0.027005339950395786,,inf
mp-300031649,inf,inf,-inf,-0.1085615958517714,-0.1085615818481589,0.027447672947793045,,inf
mp-300031654,inf,inf,-inf,-0.004918995934581598,-0.08327354000000013,0.013379318385056271,,inf
mp-300031657,-inf,inf,inf,0.06866116117370867,-0.049260880000000284,-0.035250298213421516,,inf
mp-300031660,inf,-inf,-inf,-0.2318799242362441,0.030929079999999942,0.21042202044390912,,inf
mp-300031661,-inf,-inf,-inf,0.02755236930227412,0.02755237986009273,0.09584654920628566,-inf,-inf
mp-300031663,0.02487846250000003,0.023036331928851128,-0.14996777600871525,-0.08420402692307705,-0.07796912345149612,0.5075832418756516,-0.03401766052662136,0.02487846250000003
mp-300031664,inf,inf,inf,-0.3035840956344815,-0.3035840997573498,-0.03768461000000034,inf,inf
mp-300031670,inf,inf,inf,-0.02757469817578784,-0.027565413683435125,-0.15374807981116945,inf,inf
mp-300031681,0.01266737342354407,-0.003892709844941056,-0.006207133091681083,-0.023927260911138795,0.007352896373777548,0.011724584728730931,0.0008558434956406439,0.01266737342354407
mp-300031702,-inf,inf,-inf,0.08201354305481523,-2.9404954160932952,0.0821630997271745,,inf
mp-300031705,-0.028524874060734895,0.10443058226647396,-0.12994985590157104,0.09654572759017964,-0.35345735536345035,0.43983028151300974,-0.018014715898610662,0.10443058226647396
mp-300031706,-inf,-inf,-inf,0.14566208003298442,0.08633707000000079,0.07492525838930497,-inf,-inf
mp-300031706,0.0998417989521334,0.11545934033570535,-0.7998301547559037,-0.18859006468736306,-0.21808986507855446,1.5107902923167067,-0.19484300515602165,0.11545934033570535
mp-300031709,-inf,inf,inf,0.00016312397838931975,-0.059799377060538575,-0.022573985664021908,,inf
mp-300031712,inf,-inf,inf,-0.4415989999999983,0.12037776999999927,-0.3509392399999989,,inf
mp-300031713,-0.02235553087690671,0.01924294046217412,0.002519984037084348,0.059880886277428685,-0.05154359052368068,-0.0067499572421902175,-0.00019753545921608092,0.01924294046217412
mp-300031714,inf,-inf,inf,-0.10569217000000107,0.028306380000000075,-0.1417546000000005,,inf
mp-300031718,0.046620915658812656,-0.09166753312096264,0.0013590249836319401,-0.17612345915551444,0.34629956956808106,-0.00513409438260955,-0.014562530826172685,0.046620915658812656
mp-300031718,-0.07451403539560471,0.017683921406094427,0.007381551271746705,0.06847235685001514,-0.01625008994073542,-0.006783047114578052,-0.016482854239254528,0.017683921406094427
mp-300031721,-0.100357232105883,-0.10035723343642776,0.18251400714829336,0.3649353894759381,0.3649353943142828,-0.6636872987210667,-0.006066819464672468,0.18251400714829336
mp-300031722,-0.020804420470272127,0.018523430833333368,0.024231488321968087,0.1961559644339944,-0.17464949071428612,-0.2284683184642705,0.007316832895009777,0.024231488321968087
mp-300031723,0.00612850507853957,0.038035367105948126,-0.026750049434593026,-0.0414852651470371,-0.25747017733257194,0.1810772577110913,0.005804607583298223,0.038035367105948126
mp-300031724,0.04638853914076524,0.04638854308356777,-0.5825959754312322,-0.04381139807738938,-0.04381140180114733,0.5502295323517192,-0.16327296440229974,0.04638854308356777
mp-300031728,-inf,inf,-inf,0.2885641400000001,-2.933050590000001,0.02217133999999988,,inf
mp-300031730,-inf,-inf,-inf,0.16013751475870566,0.03938836000000023,0.05197004019290663,-inf,-inf
mp-300031730,-0.4250753928332821,0.19145077999999985,0.05567422306486414,0.4073639181318953,-0.18347366416666647,-0.05335446377049481,-0.05931679658947268,0.19145077999999985
mp-300031735,-0.037202165221951855,0.0779755325,0.02348664155153801,0.13528060080709764,-0.2835473909090909,-0.08540596927832003,0.021420002943195387,0.0779755325
mp-300031739,-0.031787822654140374,0.022147351468180698,-0.1893495288583056,0.060229558713108075,-0.04196340278181606,0.3587675283631053,-0.06633000001475509,0.022147351468180698
mp-300031743,inf,-inf,-inf,-0.011646863245269756,0.058876417233733484,0.05887641866363325,,inf
mp-300031768,inf,inf,inf,-0.06554088000000036,-0.06554088000000036,-0.06554088000000036,inf,inf
mp-300031773,inf,inf,inf,-0.008885264999999977,-0.0605119700000003,-0.013731439999999928,inf,inf
mp-300031777,inf,inf,inf,-0.02560669511363134,-0.02560813592070854,-0.2019249883667662,inf,inf
mp-300031779,0.04274033399253563,0.04274023920434766,-0.2784952959789209,-0.0403658709929503,-0.04036578147077279,0.26302333509120296,-0.06433824092734586,0.04274033399253563
mp-300031784,-inf,inf,-inf,0.025305297249929026,-0.10287976999999948,0.12505402758564801,,inf
mp-300031785,inf,inf,-inf,-0.026615109653962854,-0.02661509502940796,0.06545146526613442,,inf
mp-300031787,1.6472292885660282,0.25534291622931304,-0.5290793584047839,-2.7876187960348173,-0.4321187813111452,0.8953650680696345,0.4578309487968524,1.6472292885660282
mp-300031797,-inf,-inf,inf,0.06584114272918266,0.17004420666666675,-0.05135556808122299,,inf
mp-300031800,-inf,inf,inf,0.07185387929079479,-0.2017784700000007,-0.13745333491118927,,inf
mp-300031806,-inf,-inf,-inf,0.05682757881879396,0.05682756957662428,0.10858342999999948,-inf,-inf
mp-300031808,-inf,-inf,-inf,0.1587541619555468,0.15872776597245153,0.10906132130025804,-inf,-inf
mp-300031812,inf,-inf,inf,-0.026644715887355286,0.058257585,-0.07092744466374779,,inf
mp-300031817,0.08308727862040399,0.08308727493973311,-0.02220933313377049,-0.15694263739409642,-0.1569426304417181,0.04195096258601093,0.047988406808788873,0.08308727862040399
mp-300031824,-inf,inf,inf,0.1160809068669586,-0.011733302566698356,-0.1636945655417925,,inf
mp-300031828,inf,-inf,-inf,-0.01104521899916063,0.09427930116712704,0.11448608232721233,,inf
mp-300031830,-inf,-inf,-inf,0.14596131232956644,0.05070969309738427,0.0624431683605895,-inf,-inf
mp-300031832,-0.022675286489200808,-0.1384559918179793,-0.036979501801413406,0.08566219340364747,0.5230559690901438,0.13970034013867286,-0.0660369267028645,-0.022675286489200808
mp-300031832,-0.08259110592581938,-0.00507936281559888,-0.00159892749603389,0.07589452976967187,0.004667522587307078,0.001469284726085196,-0.02975646541248405,-0.00159892749603389
mp-300031833,inf,inf,inf,-0.05544851685551455,-0.04367871999999995,-0.0739564532789645,inf,inf
mp-300031837,-inf,-inf,-inf,0.17757004919294328,0.17757000959456448,0.4707159344493128,-inf,-inf
mp-300031842,-inf,inf,-inf,0.008184521412294345,-0.1140315833333334,0.09428504731232994,,inf
mp-300031847,-inf,inf,inf,0.03852181018202897,-0.0005336996236865824,-0.016569411874373042,,inf
mp-300031849,inf,-inf,-inf,-0.13423935445789326,0.06542627000000145,0.2815306931808035,,inf
mp-300031850,-inf,-inf,-inf,0.08483528256837462,0.058430360000000015,0.02236367632362975,-inf,-inf
mp-300031853,-inf,-inf,-inf,0.07275400040416002,0.06038110999999979,0.4048899337081622,-inf,-inf
mp-300031854,-inf,-inf,-inf,0.2189200376695375,0.09946796999999916,0.1850590178578901,-inf,-inf
mp-300031869,-inf,inf,-inf,0.29563173999999925,-0.0002713299999985708,0.030435230000000143,,inf
mp-300031882,0.00156640769744254,0.03692066625003143,-0.037471838361658905,-0.010603375182687964,-0.2499245100002128,0.2536555212173834,0.00033841186193835543,0.03692066625003143
mp-300031885,-0.2387788879113124,0.10606985500000032,0.009023690503748405,0.22882976758167445,-0.10165027770833368,-0.008647703399425557,-0.041228447469187884,0.10606985500000032
mp-300031887,0.032717442808305464,0.012247259213979513,0.035190662092050566,-0.06169574929566171,-0.023094831660647068,-0.06635953423072391,0.02671845470477852,0.035190662092050566
mp-300031890,0.0007441803422212345,-0.04024553176385637,-0.0012951303464521224,-0.0050375284704206645,0.2724312919399509,0.008767036191368215,-0.013598827256029086,0.0007441803422212345
mp-300031890,-0.009065332930972224,0.006212661666666601,0.002061438304454969,0.08547313906345243,-0.05857652428571367,-0.019436418299146857,-0.00026374431995021845,0.006212661666666601
mp-300031913,0.055872892191557,0.05587289349094426,-0.40998973831553975,-0.05276884262535938,-0.052768843852558464,0.38721253063134303,-0.09941465087767948,0.05587289349094426
mp-300031922,inf,-inf,inf,-3.673365949282537,1.6636776832445968,-0.3099439199999994,,inf
mp-300031923,inf,inf,inf,-0.12644451174631402,-0.1195715349860942,-0.12649599047949867,inf,inf
mp-300031924,inf,inf,inf,-0.01896442077115524,-0.018898303196774442,-0.6330995991738568,inf,inf
mp-300031926,-inf,-inf,inf,0.010583793211401904,0.271505509999999,-0.03931333741903309,,inf
mp-300031928,inf,inf,inf,-0.2136374764365785,-0.2136374626486184,-0.12428453734216036,inf,inf
mp-300031931,inf,-inf,inf,-0.16814344426571104,0.05094519048986257,-0.16987785393902044,,inf
mp-300031937,inf,inf,-inf,-0.19169944215558926,-0.3111293600000007,0.09084144250742733,,inf
mp-300031939,inf,inf,-inf,-0.3658167106836885,-0.3658167081385324,0.20464716999999946,,inf
mp-300031940,inf,inf,inf,-0.09517380458347537,-0.0950810602703065,-0.3635520173749995,inf,inf
mp-300031946,-inf,inf,inf,0.43325999683428496,-0.14533712717350067,-1.2988103676757454,,inf
mp-300031950,inf,inf,inf,-0.002799250186331648,-0.0027992375791985324,-0.07248896964665262,inf,inf
mp-300031953,inf,-inf,-inf,-0.09419058036517214,0.25754544694338755,0.258096533531198,,inf
mp-300031953,0.08395889341135154,-0.05552420651260048,-0.00032622359334011364,-0.30530506695036924,0.20190620550036534,0.0011862676121458676,0.009369487768470316,0.08395889341135154
mp-300031955,inf,inf,-inf,-0.3058655239939441,-0.07234361985857872,0.011751884887612364,,inf
mp-300031959,-0.09662820292912144,0.1458097275000001,0.025212612259541745,0.3513752833786234,-0.5302171909090913,-0.0916822263983336,0.02479804561014013,0.1458097275000001
mp-300031962,inf,-inf,inf,-0.006538851484567824,0.010763234421306224,-0.03701869701132399,,inf
mp-300031970,inf,inf,-inf,-0.14528011487990874,-0.5443954305095264,0.06635841067341364,,inf
mp-300031979,inf,inf,-inf,-0.1917666651908858,-0.5230656499999995,0.0577835370461699,,inf
mp-300031979,0.1374940511392615,0.12292666000000008,0.11180502050394556,-0.2597109854852717,-0.2321948022222224,-0.2111872609518972,0.12407524388106905,0.1374940511392615
mp-300031985,inf,-inf,inf,-0.13723310879769768,0.10292041500000072,-0.18016639403011325,,inf
mp-300031986,-inf,inf,inf,0.8193177249289079,-0.10009473000000037,-0.0821366517620854,,inf
mp-300031986,-0.00809034935607933,0.13254328499999968,0.008213908199855345,0.007753251466242692,-0.12702064812499972,-0.007871662024861375,0.04422228128125857,0.13254328499999968
mp-300031994,-inf,inf,inf,0.12410181617917182,-0.42886584814764817,-0.27770218000000035,,inf
mp-300031994,0.019588698284759055,0.07945910069657547,0.042483429999999885,-0.0361637506795552,-0.14669372436290856,-0.07843094769230748,0.04717707632711147,0.07945910069657547
mp-300032001,inf,inf,-inf,-0.10155894509759024,-0.10155880257857852,0.4109674513150008,,inf
mp-300032005,-inf,inf,inf,0.06815844598546761,-0.1677366400000011,-0.09693457824525886,,inf
mp-300032008,0.014298012362777909,0.1684717499622336,-0.17306938016068066,-0.13480983084904888,-1.588447928215346,1.6317970129435606,0.0032334607214436297,0.1684717499622336
mp-300032017,inf,-inf,inf,-0.05822179787364886,0.5586322999999999,-0.0731973018802794,,inf
mp-300032021,inf,inf,inf,-0.011762446604516086,-0.012693282728074351,-0.1879822460130205,inf,inf
mp-300032022,inf,-inf,inf,-0.12017080413954595,0.19848549000000126,-0.4778090043141283,,inf
mp-300032027,inf,inf,-inf,-0.005400441517059207,-0.08716184939364968,0.1034301583172894,,inf
mp-300032042,-inf,-inf,inf,0.4074583788278048,0.2913252100000001,-0.2699774134132884,,inf
mp-300032043,inf,inf,-inf,-0.0846502083065781,-0.09153192916586493,0.010186664041848205,,inf
mp-300032045,-inf,inf,-inf,0.06574452107345863,-0.09716431000000014,0.14946044321556684,,inf
mp-300032057,inf,inf,-inf,-0.1388772056804708,-0.13887720765764566,0.03191487503632029,,inf
mp-300032060,-inf,inf,inf,0.15188740044408475,-0.14553262545210247,-0.049085112296581336,,inf
mp-300032062,-inf,-inf,inf,0.07542044588494552,0.007662249999999797,-0.002982969464879896,,inf
mp-300032070,-inf,inf,-inf,0.01588675124098386,-0.13936963666666635,0.05311904759076569,,inf
mp-300032071,-inf,-inf,-inf,0.04696990819291536,0.04696990705727711,0.14129915212247826,-inf,-inf
mp-300032076,inf,-inf,inf,-0.0941272100000008,0.14773462999999865,-0.002775220000000189,,inf
mp-300032080,inf,inf,-inf,-0.03528863475045352,-0.13001901999999887,0.15930246271860682,,inf
mp-300032087,inf,inf,inf,-0.0328191491817309,-0.03386427185465557,-0.20011267836931168,inf,inf
mp-300032092,inf,inf,-inf,-0.07324511000000022,-0.09359877999999976,0.03792692000000032,,inf
mp-300032097,-inf,-inf,inf,0.14191906999999834,0.0235550499999988,-0.19682964999999966,,inf
mp-300032098,-inf,-inf,inf,0.08904461357458437,0.08213307859630525,-0.07571038551090759,,inf
mp-300032098,0.011992095593865493,0.29859834269420915,-0.2379607799174748,-0.011325868060872962,-0.2820095458778641,0.22474073658872606,0.02420988612353329,0.29859834269420915
mp-300032100,1.7500863106197369,0.31658172291216946,-0.5910014371346777,-2.961684525664172,-0.5357536849282869,1.0001562782279163,0.491888865465743,1.7500863106197369
mp-300032102,-inf,inf,-inf,0.07295570693423414,-0.16130836000000134,0.014934034009572272,,inf
mp-300032105,-inf,inf,inf,0.03770657948962697,-0.19336990000000048,-0.019653363335065063,,inf
mp-300032106,-inf,inf,-inf,0.16935628999999966,-0.18830484999999966,0.03653005999999959,,inf
mp-300032112,inf,inf,-inf,-0.056592367992513985,-0.012600360004291213,0.17139983955381588,,inf
mp-300032118,inf,-inf,-inf,-0.11772384000000002,0.006130259999999055,0.05671436000000085,,inf
mp-300032123,inf,-inf,inf,-0.009851072136573436,0.13396764000000072,-0.004509255694166825,,inf
mp-300032125,inf,-inf,inf,-0.022412795250777332,0.0651697606590389,-0.008129426561914954,,inf
mp-300032315,-inf,-inf,-inf,0.051707789160595034,0.0513621689341921,0.09495821088298052,-inf,-inf
mp-300032315,-0.018044466995035258,-0.01821727076173296,-0.006360278934100183,0.034083993212844374,0.03441040032771782,0.0120138602088559,-0.014207338896956134,-0.006360278934100183
mp-300032320,-0.004591866957939672,-5.025375000000666e-05,-0.004469168447913896,0.03108340709989932,0.00034017923076927584,0.03025283257049407,-0.003037096385284525,-5.025375000000666e-05
mp-300032320,-0.0011848310202851786,-0.0056257124999999535,0.008549956627295666,0.011171263905545969,0.05304243214285672,-0.08061387677164487,0.0005798043690035115,0.008549956627295666
mp-300032321,-inf,-inf,-inf,0.2772153488750257,0.26007189000000075,0.3105307622110516,-inf,-inf
mp-300032322,inf,inf,inf,-0.000572771272766559,-0.000572762904664792,-0.000572768774313559,inf,inf
mp-300032324,inf,inf,-inf,-0.1601830902826773,-0.16018309052826574,0.21306921000000045,,inf
mp-300032327,inf,inf,-inf,-0.019201848431054103,-0.014776230750366716,0.04419663154349607,,inf
mp-300032332,inf,inf,inf,-0.0051620393715960935,-0.005420014869039314,-0.051830633085662825,inf,inf
mp-300032338,inf,inf,-inf,-0.026118690827858337,-0.02611869248013754,0.13341004057160788,,inf
mp-300032350,-inf,-inf,-inf,0.19781955523603573,0.19781922825839804,0.1978194558965516,-inf,-inf
mp-300032366,0.04163536349938378,0.04163536256264555,-0.3693416041907511,-0.03932228774941802,-0.03932228686472079,0.3488226261801537,-0.0953569593762406,0.04163536349938378
mp-300032373,inf,-inf,inf,-0.002853599746315272,0.02577088000000005,-0.0024215100666245,,inf
mp-300032374,-inf,-inf,-inf,0.14651302580948933,0.14717139405738955,0.0667303616307322,-inf,-inf
mp-300032375,-inf,-inf,-inf,0.3091289876426337,0.06621910999999958,0.03563829962089127,-inf,-inf
mp-300032375,-0.1907080779681092,0.09097006500000004,0.015304059078865341,0.1827619080527713,-0.08717964562500008,-0.014666389950579287,-0.0281446512964146,0.09097006500000004
mp-300032379,-inf,inf,-inf,0.025828011189552136,-0.07095345333333351,0.05064812226819685,,inf
mp-300032380,-inf,inf,-inf,0.005362579999999896,-0.020050770000000998,0.05108916999999913,,inf
mp-300032383,inf,-inf,-inf,-0.10194722096514752,0.5142438366974336,0.3746784272487513,,inf
mp-300032383,0.008286418799861694,-0.031498356021850686,-0.005771125693241785,-0.03013243199949707,0.11453947644309342,0.02098591161178831,-0.009661020971743595,0.008286418799861694
