,density,energy_per_atom,nsites,nelements,bandgap,volume,Unit Cell Mass,energy,formationenergy_pa,total_magnetization,energysStab,atomMean,atomStd,halogen,transition,actinoid,chalcogen,metalloid,rare,other,alkaline
"mp-300765102, Ti(PO3)4, LiTi(PO3)4, mp-766396, mp-765102",2.710539522924449,-7.451068091176471,34.0,3.0,2.443,445.68919043448676,727.509696,-253.3363151,-2.7264963702380953,0.0,0.03890289161764837,10.470588235294118,4.117647058823529,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765106, LiV2(CO3)4, Li2V(CO3)2, mp-763601, mp-765106",2.8099059422626698,-7.531621994473684,38.0,4.0,0.8400999999999998,412.32337001146425,697.7191999999999,-286.20163579,-2.0368268255263167,6.0000005,0.052758694736843026,8.894736842105264,5.0041533995809315,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765110, VFe(P2O7)2, LiVFe(P2O7)2, mp-767722, mp-765110",2.902219593362423,-7.2139200015,20.0,4.0,1.2455,260.1465651718209,454.67314799999997,-144.27840003,-2.5134281324940475,5.0000005,0.016384786791665107,11.05,5.286539510870982,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765113, V(CO3)2, LiV(CO3)2, mp-762253, mp-763116",2.4382922674118,-7.650288665833333,36.0,3.0,0.773,465.71048983927295,683.8371999999999,-275.41039197,-1.956274630833333,4.0000008,0.06529351249999849,9.222222222222221,4.939135726865081,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765113, LiV(CO3)2, Li2V(CO3)2, mp-763116, mp-765113",2.3236380608904486,-7.434962036500001,40.0,4.0,1.897,508.5307857186176,711.6012,-297.39848146,-2.119463847000001,8.0000022,0.031337312499999825,8.6,5.043808085167397,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765114, LiFe2(CO3)4, LiFe(CO3)2, mp-763599, mp-762238",2.077656455371354,-7.095028523157896,38.0,4.0,0.09719999999999995,573.3188924694348,717.3331999999999,-269.61108388,-1.7757830900000016,18.0000006,0.07718229273026189,9.210526315789474,5.898964649285332,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765114, LiFe(CO3)2, Li2Fe(CO3)2, mp-762238, mp-765114",2.1596402393048963,-7.047464231249999,40.0,4.0,1.4698,562.2285032147789,731.2152,-281.89856925,-1.89873829075,19.9999871,0.07735054975000111,8.9,5.906775770248944,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765116, Fe2C2O7, Li2Fe2C2O7, mp-763596, mp-765116",2.8577483659428733,-7.1607121000000005,44.0,3.0,1.6809,575.7364105446275,990.8288,-315.0713324,-1.7480147460227278,40.0000031,0.08468238181818144,10.909090909090908,7.153569299238547,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765133, VCr(P2O7)2, LiVCr(P2O7)2, mp-767779, mp-767608",2.9040773575673264,-7.361231891,20.0,4.0,0.9037999999999999,257.7793626550118,450.824248,-147.22463782,-2.5658637164940474,2.9999998,0.026150227249999602,10.95,5.014728307695243,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765133, LiVCr(P2O7)2, Li2VCr(P2O7)2, mp-767608, mp-767163",2.9071943754150618,-7.313996481428572,21.0,5.0,1.3979000000000001,261.4675569729293,457.76524800000004,-153.59392611,-2.6560812876133792,4.0,0.008641034761903477,10.571428571428571,5.178448274397673,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300765133, Li2VCr(P2O7)2, Li3VCr(P2O7)2, mp-767163, mp-765133",2.894587268313301,-7.247272606818182,22.0,5.0,2.1866,266.58820070245537,464.7062480000001,-159.43999735,-2.7143146681764065,4.9999996,0.000662661818179977,10.227272727272727,5.299500990074598,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300765157, VF3, LiV2F6, mp-765007, mp-559701",3.267198597227243,-6.140549048125,16.0,2.0,1.6826,219.43337934533048,431.7468384,-98.24878477,-3.2261985377674995,8.0000017,0.0020287118749999777,12.5,6.06217782649107,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765157, LiV2F6, LiVF3, mp-559701, mp-765157",3.4391632975574384,-5.961217656111112,18.0,3.0,0.13629999999999987,215.16397055317802,445.6288384,-107.30191781,-3.158588804682222,10.0000026,0.0,11.444444444444445,6.448274723798626,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300765164, LiTi2V3O12, Li3Ti2V3O12, mp-764774, mp-765164",2.8532413530380265,-7.800547195277777,72.0,4.0,2.3031,1041.7322463192334,1789.9691999999998,-561.63939806,-2.762144832407407,0.0,0.006758787870371208,11.777777777777779,6.81139205510849,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765167, Li6Mn17O40, Li13Mn17O40, mp-763817, mp-765167",3.823256655860429,-6.656405102857143,63.0,3.0,0.007600000000000051,701.6831605386046,1615.568765,-419.35352148,-1.768831290313781,45.0011305,0.0802725470634913,12.11111111111111,7.966419823055907,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765238, LiV3OF11, Li4V3OF11, mp-764267, mp-765238",2.9434986994315433,-5.714189884375,16.0,4.0,1.5191999999999999,217.05052051628797,384.7473352,-91.42703815,-2.96697739120875,2.9999999,0.05927477792968716,11.1875,5.854685623498498,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765262, Li9Cr4(BO3)8, Li3Cr(BO3)2, mp-765270, mp-765262",2.6350860681106174,-7.017197455555555,45.0,4.0,0.5138,466.90623733665427,740.9270000000001,-315.7738855,-2.5125786987407412,8.9999999,0.08358133451851835,7.888888888888889,5.416937315175727,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0
"mp-300765263, VF5, LiVF5, mp-765273, mp-765263",2.513004708780977,-5.237042038333334,48.0,2.0,3.0026,771.4375778115472,1167.468128,-251.37801784,-2.8206249868250004,0.0,0.006696910833333902,11.333333333333334,5.21749194749951,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765266, Mn2F7, LiMn2F7, mp-765269, mp-765266",3.1087872331677637,-5.2784809402777775,36.0,2.0,0.4626999999999999,518.8989909412592,971.4596496,-190.02531385,-2.5117197256120694,28.0001256,0.06128837421296218,12.555555555555555,6.651835354264785,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765267, Li9Fe4(BO3)8, Li3Fe(BO3)2, mp-765296, mp-765267",2.402437337897415,-6.718152443333333,45.0,4.0,0.0023000000000000242,522.7620693037787,756.3226,-302.31685995,-2.382202674074074,17.0000001,0.07254647168055595,8.066666666666666,5.949416404619494,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0
"mp-300765272, V2OF5, LiV2OF5, mp-764744, mp-764220",3.2924659349000573,-6.31922258,8.0,3.0,1.7698,107.36215956137906,212.874416,-50.55378064,-3.053286096525,3.0000001,0.0011231750000000318,12.375,6.142831187652807,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765272, LiV2OF5, Li2V2OF5, mp-764220, mp-765272",3.3384674003672616,-6.168580361111111,9.0,4.0,1.8389000000000002,109.33521581299591,219.815416,-55.51722325,-3.0534306446888886,3.9999998,0.049594808333334406,11.333333333333334,6.497862896539309,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765278, Li2Cr3FeO8, Li5Cr3FeO8, mp-777653, mp-765278",3.9652959984162455,-6.889739278214286,56.0,4.0,0.12729999999999997,592.4904998274632,1414.842,-385.82539958,-2.1548600325,48.0,0.04100663527777826,12.0,8.097618697581936,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765279, Li6CoNi9O20, Li10CoNi9O20, mp-775263, mp-765279",4.542788615193187,-4.878696673333334,36.0,4.0,0.0,346.8205117174899,948.8077949999999,-175.63308024,-1.160024780833333,4.9986104,0.03790909479166782,12.694444444444445,9.599824779779533,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765283, Li2TiV3O8, Li5TiV3O8, mp-775564, mp-765283",3.757784366646696,-7.571420162142857,56.0,4.0,1.2315000000000005,605.5149566487673,1370.2748,-423.99952908,-2.730776738333333,20.000001,0.0056391799999993,11.5,7.316810390170999,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765286, Sn(PO3)4, LiSn(PO3)4, mp-757495, mp-765286",3.4386378169798557,-6.962174531764706,34.0,3.0,2.9539999999999997,419.73983885321144,869.1956959999999,-236.71393408,-2.466342403375351,0.0,0.04334073676470673,12.117647058823529,9.91660730018189,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765295, V6F13, LiV6F13, mp-767323, mp-765295",3.1308467900883437,-6.3159148039473685,38.0,2.0,0.02740000000000009,586.2060749352075,1105.2564831999998,-240.00476255,-3.008458931340526,33.9999987,0.042641875789474426,13.421052631578947,6.507613269925781,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765302, Li3Fe2(BO4)2, Li2FeBO4, mp-763208, mp-771409",2.501742517923885,-6.531884944666667,30.0,4.0,0.0,374.5294925700805,564.2604,-195.95654834,-2.238179506222223,17.9999992,0.09671959179166567,9.0,6.957010852370434,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0
"mp-300765302, Li2FeBO4, Li5Fe2(BO4)2, mp-771409, mp-765302",2.6789852315198592,-6.53068868625,32.0,4.0,2.395,358.35507631212323,578.1424000000001,-208.98203796,-2.3860363639583344,19.9999994,0.027376877187498927,8.625,6.89089072616886,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0
"mp-300765312, VFeP2(HO5)2, LiVFeP2(HO5)2, mp-765969, mp-765318",3.096064366777808,-6.76731614375,16.0,5.0,1.123,177.39073236616025,330.74390399999993,-108.2770583,-2.2206913834956543,5.0000001,0.05318573621093847,10.0625,6.504505649932207,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300765312, LiVFeP2(HO5)2, Li3VFeP2(HO5)2, mp-765318, mp-765312",3.1121958785475425,-6.750992105882354,34.0,6.0,1.5288000000000002,360.34937902934604,675.3698079999999,-229.5337316,-2.3595302385841457,12.0000007,0.0055949424632348865,9.647058823529411,6.525435991479246,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0
"mp-300765320, LiFe2(CO3)4, LiFe(CO3)2, mp-763524, mp-763588",2.4090943728937093,-7.073179238421053,19.0,4.0,0.0,247.22146864149258,358.66659999999996,-134.39040553,-1.7539338052631592,8.9999996,0.09903157746710445,9.210526315789474,5.898964649285332,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765320, LiFe(CO3)2, Li2Fe(CO3)2, mp-763588, mp-765320",2.545789240277455,-7.0416461845,20.0,4.0,2.1271,238.47443457150976,365.6076,-140.83292369,-1.8929202440000004,9.9999995,0.08316859650000108,8.9,5.906775770248943,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765321, VF5, LiVF5, mp-764959, mp-767609",2.5454709542219245,-5.233962643333333,24.0,2.0,2.8066000000000004,380.79913313400783,583.734064,-125.61510344,-2.817545591825,0.0,0.00977630583333422,11.333333333333334,5.21749194749951,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765321, LiVF5, Li2VF5, mp-767609, mp-765321",2.721052000822447,-5.4510952150000005,28.0,3.0,2.2184999999999997,373.1704998953477,611.498064,-152.63066602,-3.107186945135715,4.0000013,0.00720147214285749,10.142857142857142,5.642405045180428,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300765322, MnCr3O8, Li2MnCr3O8, mp-764180, mp-775608",4.267823609300881,-7.2540203000000005,24.0,3.0,0.6559999999999999,263.7374306714353,677.84309,-174.0964872,-1.902264539361609,18.0000003,0.09107836979166528,13.416666666666666,7.664401839384176,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765322, Li2MnCr3O8, Li5MnCr3O8, mp-775608, mp-765322",4.173037445487418,-7.053054043214286,28.0,4.0,0.08610000000000007,280.7758260462228,705.60709,-197.48551321,-2.1931411655242354,22.0000002,0.05114353714285613,11.928571428571429,7.977327566424788,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765328, Li6VNi3(PO4)6, Li8VNi3(PO4)6, mp-762748, mp-765328",2.987185294468099,-6.447094314,40.0,5.0,0.0,466.10936158942144,838.495872,-257.88377256,-2.354167005714286,-1.0,0.08059872735937468,10.175,6.4803067057046,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300765329, VF5, LiVF5, mp-765218, mp-765329",2.6560555934396426,-5.23089350375,48.0,2.0,2.9955,729.8891899549631,1167.468128,-251.08288818,-2.814476452241667,0.0,0.012845445416666657,11.333333333333334,5.21749194749951,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765333, Li3Mn3O5F3, Li5Mn3O5F3, mp-767119, mp-765333",3.5670394651441923,-6.231929135714286,14.0,4.0,0.7765,150.19138111592622,322.6293446,-87.2470079,-2.4040786551312805,11.0,0.07069978455357084,10.785714285714286,7.729152341516329,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765356, LiVF6, Li2VF6, mp-766909, mp-765356",2.331979912768509,-5.17053224875,8.0,3.0,3.23,122.38599064889088,171.87291919999998,-41.36425799,-2.9420437458924997,0.0,0.047944747499999885,10.0,5.291502622129181,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300765358, Li2VOF5, Li3VOF5, mp-764202, mp-765358",2.8538847223505304,-5.436435817777777,18.0,4.0,3.0544,204.59656875691198,351.62983199999996,-97.85584472,-2.9309412191333326,0.0,0.021822359629632082,9.11111111111111,5.465943944999486,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765363, VF4, LiVF4, mp-766790, mp-765208",2.8524442338646407,-5.591192401333333,30.0,2.0,0.7376999999999999,443.3685877049,761.6106768,-167.73577204,-2.9756019662853337,5.9999987,0.04677624966666638,11.8,5.6000000000000005,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765363, LiVF4, Li2VF4, mp-765208, mp-765363",2.736970818238369,-5.659922003055556,36.0,3.0,1.9744,487.34132146795514,803.2566767999999,-203.75719211,-3.162120710515555,12.0000005,0.06793403444444568,10.333333333333334,6.073622386096199,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300765364, Li4Mn2V3Cr3O16, Li10Mn2V3Cr3O16, mp-773971, mp-765364",4.016708428793151,-7.167684188571428,28.0,5.0,0.4346000000000001,290.395592191578,702.4432899999999,-200.69515728,-2.33239312730995,18.9999998,0.07510515014583419,11.821428571428571,7.819634497434608,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300765365, VF4, LiVF4, mp-765215, mp-765365",2.7386205922931315,-5.6285549825,40.0,2.0,2.1934,615.7280664261186,1015.4809023999999,-225.1421993,-3.0129645474519995,8.0000001,0.009413668500000583,11.8,5.6000000000000005,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765367, VF4, LiVF4, mp-765216, mp-765367",2.6487006465774603,-5.6177621745,40.0,2.0,1.5907000000000002,636.6312343172102,1015.4809023999999,-224.71048698,-3.0021717394519998,8.0000004,0.020206476499999404,11.8,5.6000000000000005,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765368, VF5, LiVF5, mp-558797, mp-765368",2.5919655108484414,-5.243738949166667,48.0,2.0,2.9917000000000002,747.9367520351108,1167.468128,-251.69946956,-2.8273218976583343,0.0,0.0,11.333333333333334,5.21749194749951,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765375, V4O7F5, Li3V4O7F5, mp-764254, mp-765375",3.2394616672754166,-6.717821215,16.0,3.0,1.1344,210.5512484705327,410.753816,-107.48513944,-2.572919798731249,1.0000002,0.008302931249999368,12.0625,6.3291858678664195,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765380, V5F11, LiV5F11, mp-765348, mp-765380",3.091706124116077,-6.272473350625,64.0,2.0,0.63,996.1815952293391,1854.7597408,-401.43829444,-2.9846727461306246,55.9999983,0.07528438312500008,13.375,6.489173676208705,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"mp-300765397, Li2V3O3F5, Li3V3O3F5, mp-764201, mp-765397",3.3040552485275057,-6.408413966153846,13.0,4.0,1.2510000000000001,155.64614146602761,309.696716,-83.30938156,-2.884765465746154,6.0000001,0.075919382799146,11.076923076923077,6.832743997293063,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765400, Li2Cr(CO3)3, Li3Cr(CO3)3, mp-849344, mp-765400",2.4626359792539105,-7.110836041,30.0,4.0,0.019500000000000003,331.6239141315813,491.80960000000005,-213.32508123,-1.9629141455000005,4.0000005,0.07672272118518464,8.0,4.604345773288535,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765404, V(CO3)2, Li2V3(CO3)6, mp-762227, mp-763569",2.6360870292166245,-7.627449133333333,9.0,3.0,1.2893000000000001,107.69165373165929,170.95929999999998,-68.6470422,-1.9334350983333337,0.9999996,0.0881330449999993,9.222222222222221,4.939135726865082,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765404, Li2V3(CO3)6, Li2V(CO3)2, mp-763569, mp-765404",2.729650492982217,-7.491092400344828,29.0,4.0,0.7005999999999999,320.4459025874878,526.7599,-217.24167961,-2.0581237760344826,4.9998522,0.05257058534482972,8.793103448275861,5.019818037262854,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765418, V2P4H3O16, Li4V2P4H3O16, mp-771427, mp-765418",2.832965300899349,-6.863729604,25.0,4.0,1.145,284.16035641463844,484.79226800000004,-171.5932401,-2.3091997763296375,1.0,0.07698786599999963,9.48,5.434114463277343,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765421, LiVCo3(PO4)6, Li8VCo3(PO4)6, mp-770142, mp-765421",2.9694276986502595,-6.711951722857143,35.0,5.0,0.0,449.8916052744606,804.5102569999999,-234.9183103,-2.1679055069591846,11.0,0.08845913401785754,11.114285714285714,6.0652237201532975,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300765435, Li6CrFe3(PO4)6, Li7CrFe3(PO4)6, mp-767788, mp-765435",2.9701102382476168,-6.811229224500001,40.0,5.0,2.3823,464.6011383491107,831.0052719999999,-272.44916898,-2.5539398537142866,18.0000004,0.04433557384375053,10.05,6.131680030790909,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0
"mp-300765438, Li2Cr3CoO8, Li3Cr3CoO8, mp-763336, mp-765438",4.070162786978,-6.734856457857143,14.0,4.0,0.6019000000000003,145.566197476197,356.798695,-94.28799041,-2.035117111071429,7.0000003,0.08276855630952173,12.071428571428571,8.224217598169496,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765441, Mn5O3F5, LiMn5O3F5, mp-767195, mp-765441",3.740103421440864,-6.889916895384616,13.0,3.0,0.0,185.44263371031226,417.680441,-89.56891964,-2.490304248184351,24.0000011,0.09641979307692328,14.923076923076923,7.9755543666645075,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765445, LiVF4, Li2VF4, mp-766953, mp-765445",2.854924221537811,-5.695792056666666,6.0,3.0,0.0,77.86773961266137,133.8761128,-34.17475234,-3.1979907641266667,2.0,0.032063980833334504,10.333333333333334,6.073622386096199,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300765447, Li4V5O9F, Li5V5O9F, mp-765520, mp-765447",3.815724080095313,-6.9397583715789475,19.0,4.0,1.673,193.8586569574631,445.46450319999997,-131.85540906,-2.511659849338948,9.9999997,0.059716514539471355,10.947368421052632,7.472572193030685,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765448, CoPO4, LiCoPO4, mp-767020, mp-765448",2.89372649018106,-6.670747327083333,24.0,3.0,0.9736,353.2669834345985,615.618228,-160.09793585,-2.0750467150992065,15.9999996,0.0677876904166661,12.333333333333334,7.039570693980958,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765461, Mn5Co(PO4)6, Li4Mn5Co(PO4)6, mp-772281, mp-765461",3.407917068286217,-7.249659934444444,36.0,4.0,0.0,440.2150937639585,903.451592,-260.98775764,-2.342510790146333,20.0000034,0.06280483409722137,12.055555555555555,6.471924170533506,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765495, Li3CrFe3O8, Li4CrFe3O8, mp-771210, mp-765495",4.032001889744097,-6.342258291333334,15.0,4.0,0.0,151.70090835744267,368.34929999999997,-95.13387437,-2.0487841046666677,16.9999998,0.047120950777776116,11.666666666666666,8.568676806965136,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765498, VOF3, LiVOF3, mp-764241, mp-765498",2.461177058553877,-5.881499226,20.0,3.0,3.2211,334.4752999266859,495.7444384,-117.62998452,-2.703371233963999,0.0,0.029157247499999706,11.6,5.71314274283428,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765499, LiVF6, Li2VF6, mp-766917, mp-766862",2.8901113319745932,-5.19299000375,8.0,3.0,3.1549,98.75109953030592,171.87291919999998,-41.54392003,-2.9645015008925,0.0,0.025486992499999417,10.0,5.291502622129181,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300765499, Li2VF6, Li3VF6, mp-766862, mp-765499",3.1025828929261734,-5.34184592,9.0,3.0,1.9304000000000001,95.70331646098408,178.8139192,-48.07661328,-3.1488721863488887,1.0000002,0.01663300944444579,9.222222222222221,5.452375176171243,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
"mp-300765502, Li2Cr3FeO8, Li3Cr3FeO8, mp-775079, mp-780020",4.044942704591663,-6.873710469285714,14.0,4.0,0.0,145.2060251309946,353.7105,-96.23194657,-2.1388312235714286,11.9999999,0.05703544420634987,12.0,8.097618697581936,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765502, Li3Cr3FeO8, Li4Cr3FeO8, mp-780020, mp-765502",4.012074659646466,-6.769852297333333,15.0,4.0,0.7277,149.26837196987822,360.65149999999994,-101.54778446,-2.2233746293333336,12.9999986,0.04212144986772515,11.4,8.13879597975032,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765504, Fe3Co5O16, Li4Fe3Co5O16, mp-769678, mp-763071",4.157650225366006,-5.823988140833333,24.0,3.0,0.13949999999999996,286.84104392379965,718.191375,-139.77571538,-1.1949778502083344,16.9946082,0.1053848099218726,14.208333333333334,8.784357150956213,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765504, Li4Fe3Co5O16, Li8Fe3Co5O16, mp-763071, mp-765504",4.279059003779772,-5.833287390714285,28.0,4.0,0.0,289.47671261894124,745.955375,-163.33204694,-1.5928706301785718,24.9999722,0.07984518032366061,12.607142857142858,9.029077178420703,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765516, Li2Mn3O6, Li8Mn9O18, mp-763779, mp-765516",4.023411181803286,-6.747699235606061,66.0,3.0,0.018299999999999983,680.2252492690262,1648.15521,-445.34814955,-2.0520048114713276,65.9999992,0.061242790871211206,11.727272727272727,8.334930976328797,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765519, CoO2, Li(CoO2)2, mp-540000, mp-774082",4.774135071762189,-5.6444616891666675,12.0,2.0,0.3111999999999999,126.5118096509514,363.72798,-67.73354027,-1.0769462216666679,-7.4e-06,0.06079112666666475,14.333333333333334,8.956685895029603,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
"mp-300765519, Li(CoO2)2, LiCoO2, mp-774082, mp-853240",4.783404698533063,-5.7480903975,56.0,3.0,0.6284000000000001,524.3428965484153,1510.4399199999998,-321.89306226,-1.5603834853571439,4.0,0.0,12.714285714285714,9.191833109797377,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765519, LiCoO2, Li5(CoO2)4, mp-853240, mp-765519",4.690604909473979,-5.62005284875,16.0,3.0,0.0,138.59356790769584,391.49198,-89.92084558,-1.7172023531250007,7.9938595,0.0650485712499993,11.5,9.17877987534291,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765522, Ti3Co3(TeO8)2, Li4Ti3Co3(TeO8)2, mp-761356, mp-765522",4.730294098078833,-6.837285367500001,24.0,4.0,0.4958,291.9245967192743,831.5909849999999,-164.09484882,-2.1114826939583344,10.9950662,0.06757182010416507,15.791666666666666,13.047921822607954,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0
"mp-300765528, VOF3, LiVOF3, mp-781081, mp-765230",2.8294490309296565,-5.888839257,10.0,3.0,3.1090999999999998,145.4705361068143,247.8722192,-58.88839257,-2.7107112649639995,0.0,0.02181721649999968,11.6,5.71314274283428,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765528, LiVOF3, Li2VOF3, mp-765230, mp-765528",2.8791590933058337,-5.958153736666667,12.0,4.0,1.5224,150.96528348438682,261.75421919999997,-71.49784484,-2.991571146636666,2.0000001,0.006431431706349855,10.166666666666666,6.1214558907356516,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
"mp-300765529, MnCoO4, Li2Mn3(CoO4)3, mp-765892, mp-774071",4.3426746861251555,-6.387468618333333,6.0,3.0,1.2703000000000002,68.01295353685843,177.86883999999998,-38.32481171,-1.4462149120565506,4.0,0.02792144166666599,14.0,8.504900548115382,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
"mp-300765529, Li2Mn3(CoO4)3, Li4Mn3(CoO4)3, mp-774071, mp-778656",4.257107882294998,-6.3465283415,20.0,4.0,1.0678,213.55484084433832,547.48852,-126.93056683,-1.7085144478508973,9.9999996,0.03138341724999982,12.9,8.717224328879004,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
