,VolRatio,VoverLi,dVoriginal,dvnormweight,dVraw,dVweight,VnormLiFrac,dVdensity,dvnormweight2,dVperAtom,dVnormLiPerFormulaUnit,dVraw3,dVnormLiPerFormulaUnit2,avgVolt3,energy_grav2,avgVolt2,volumetricCap4,energy_vol4,gravCap3,volumetricCap3,volumetricCap2,energy_vol3,avgVolt4,energy_grav4,gravCap2,gravCap4,energy_vol2,energy_grav3,Anisotropy Ratio,Mean Anisotropy,Anisotropy Ratio Std,Std Anisotropy
"mp-300026585, Li3Sb2P5O18, Li5Sb2P5O18, mp-26586, mp-26585",0.9955976331437322,0.003785178437513168,0.01514071375005277,-0.0001585638544974729,0.015140713750052673,-1.635388759687705,0.3667310017718128,0.8108151460857806,-0.0001585638544974736,-0.8825936083991747,0.007570356875026385,-0.004402366856267857,0.007570356875026336,0.0042103004703082135,2.831910653766352e-05,0.0042103004703082135,-1.7726410942705906e-05,-4.929326157341275e-06,0.0002036773806372164,6.0965049633969335e-05,3.0482524816984668e-05,1.6953043389078783e-05,-0.0012242016823909223,-1.6468324819904154e-05,0.0001018386903186082,-5.922194717442661e-05,8.476521694539392e-06,5.663821307532704e-05,0.015387267261369138,0.5469677690196155,0.007228454993226014,0.22779654165789398
"mp-300026629, TiP2O7, LiTiP2O7, mp-26630, mp-26629",0.9926497000014134,0.011856096345466189,0.023712192690932277,-0.0005294842240733765,0.023712192690932377,-1.6813908564738933,1.0,1.0258902848434042,-0.0005294842240733789,-0.7628780730906772,0.023712192690932277,-0.007350299998586645,0.023712192690932377,0.012163258081804282,0.00010381371276573691,0.012163258081804282,-2.2881740631020627e-05,-1.1737274586269713e-05,0.00020238415928580723,7.381688407970113e-05,7.381688407970113e-05,3.7864647253789264e-05,-0.003770363923184685,-3.218015063984647e-05,0.00020238415928580723,-6.273499482320272e-05,3.7864647253789264e-05,0.00010381371276573691,0.025348100312811577,0.16718808035012955,0.01035437468496139,0.07313990306572844
"mp-300026649, SnP2O7, Li2SnP2O7, mp-757192, mp-26649",1.0705945487045236,0.030344540747275855,0.12137816298910331,0.0025426649151607684,0.12137816298910342,10.81986142988746,1.0,-5.170360412766741,0.0025426649151607692,-0.393109185054483,0.060689081494551655,0.0705945487045236,0.06068908149455171,0.04528227457967903,0.00012947620329851762,0.04528227457967903,0.00012437639681669375,4.64008188391371e-05,0.0006941163558170869,0.0002138490696781902,0.0001069245348390951,7.97801849468265e-05,0.026336547361931494,0.00015060887254743775,0.00034705817790854344,0.0004037038432665583,3.989009247341325e-05,0.00025895240659703524,0.06168276861108292,0.6839596293257575,0.025619274510028284,0.2911801469357221
"mp-300026675, Sb(PO3)4, LiSb(PO3)4, mp-673069, mp-26675",1.0544424713086917,0.01779142508282384,0.07116570033129532,0.0019609015742937407,0.07116570033129536,24.204515601404275,1.0,-13.42984238719986,0.0019609015742937494,0.2098169056320204,0.07116570033129532,0.054442471308691655,0.07116570033129536,0.015081829488296242,0.0002501806844263608,0.015081829488296242,0.00031818956424295767,6.743249529657543e-05,0.0011805121938542797,0.0004159286423473703,0.0004159286423473703,8.814590222507841e-05,0.011537750143351991,0.0001913907215198351,0.0011805121938542797,0.0009031036151443493,8.814590222507841e-05,0.0002501806844263608,0.040035850677136595,0.9891882399032399,0.017927070746993654,0.4126330417182823
"mp-300026695, CuPO4, LiCuPO4, mp-753519, mp-25449",0.8552333969477776,-0.02682962421069836,0.12022036578917894,-0.005214183945116785,-0.10731849684279345,-23.95284501332493,1.0,12.24798080619924,-0.005214183945116787,-1.6439109810567611,0.12022036578917894,-0.14476660305222247,-0.10731849684279345,-0.026558421396694783,-0.00016395783054971638,-0.026558421396694783,-0.00023536467112345377,-5.824638157901036e-05,-0.0006625283806360118,-0.00017448073093043203,-0.00017448073093043203,-4.317925533789197e-05,-0.0358258134537704,-0.0002211698716509578,-0.0006625283806360118,-0.0008937134409445082,-4.317925533789197e-05,-0.00016395783054971638,0.4549351806540486,9.886845489999999,0.2114817311831248,4.0392066102984066
"mp-300026695, LiCuPO4, Li2CuPO4, mp-25449, mp-26695",1.1419855580302274,0.04747300051481413,0.1898920020592565,0.005114016641342294,0.18989200205925652,25.550047461731864,0.5197643395874222,-13.21383719275963,0.005114016641342296,0.3841180168172618,0.1898920020592565,0.1419855580302275,0.18989200205925652,0.060414990264964344,0.0003886167802566571,0.060414990264964344,0.0002746784631767528,8.739018230815455e-05,0.0012214719908604178,0.00036735597633168513,0.00036735597633168513,0.00011687594787130407,0.04517334070491768,0.00029057553665389895,0.0012214719908604178,0.0009133158867138041,0.00011687594787130407,0.0003886167802566571,1.0698073694131,9.38666744,0.44752017315913484,3.908156043764088
"mp-300026701, LiSn2(PO4)3, Li3Sn2(PO4)3, mp-27094, mp-26701",1.075070180569378,0.012908434094410916,0.10326747275528736,0.0013519338094182727,0.10326747275528733,20.658367469864125,0.6642968459448807,-9.463957625288923,0.0013519338094182788,-0.07474525962608568,0.05163373637764368,0.07507018056937818,0.051633736377643666,0.042194598839469966,0.00021377824416014008,0.042194598839469966,0.00021680925897851446,8.858723335817066e-05,0.0010464059197941526,0.00029824550939991476,0.00014912275469995738,0.0001218616984519789,0.030673319191587417,0.0003108117389284062,0.0005232029598970763,0.0007606836814333806,6.093084922598945e-05,0.00042755648832028015,0.44985312739121835,7.625405382188289,0.18413289062861,3.1162118534956145
"mp-300026721, LiNb(PO4)2, Li2Nb(PO4)2, mp-673070, mp-26721",1.0095801465274679,0.016880713524257084,0.03376142704851426,0.00069011284594927,0.03376142704851417,2.9124868113260782,0.47602352680813814,-1.6102485812563292,0.0006901128459492732,-0.6489413186376324,0.03376142704851426,0.00958014652746781,0.03376142704851417,0.012911208055152732,0.00014294571360513904,0.012911208055152732,3.5294759205673715e-05,1.3497592347211686e-05,0.0003737877401682543,0.00012438238128203104,0.00012438238128203104,4.756691122149453e-05,0.003663685922909751,4.056229257853452e-05,0.0003737877401682543,0.00010606605330507017,4.756691122149453e-05,0.00014294571360513904,0.06533182752380669,0.34556349230089367,0.02676901691160067,0.1489059466361534
"mp-300026725, SnPO4, LiSnPO4, mp-673078, mp-26725",0.9589533734020462,-0.001649499432534027,0.009995926243199005,-0.0009856078998692261,-0.009896996595204162,-9.055803712172581,1.0,4.019183599298566,-0.0009856078998692252,-1.0593819795712247,0.009995926243199005,-0.04104662659795375,-0.009896996595204162,-0.0027202129205790254,-2.2392037568912515e-05,-0.0027202129205790254,-8.660190841781739e-05,-2.3802739342064886e-05,-8.146932833920884e-05,-2.0881101902587302e-05,-2.0881101902587302e-05,-5.739220241711472e-06,-0.01128176239567889,-9.28683359660732e-05,-8.146932833920884e-05,-0.000337884434672437,-5.739220241711472e-06,-2.2392037568912515e-05,0.12785414138961826,1.0348408490212426,0.05465645359567822,0.4350955389399283
"mp-300026741, Cu4(PO4)3, LiCu4(PO4)3, mp-26742, mp-26741",1.0095727751892287,0.011285617340153112,0.022571234680306196,0.0006895818462201885,0.022571234680306224,5.227109414809916,1.0,-2.236058670797598,0.0006895818462201916,-0.5711465410741815,0.022571234680306196,0.009572775189228699,0.022571234680306224,0.005652288624970145,0.00011515670940494422,0.005652288624970145,5.072393658402517e-05,1.2702288281010542e-05,0.0004598542794697699,0.00011959978730465203,0.00011959978730465203,2.995017892932395e-05,0.002397214378293803,4.8839565326335675e-05,0.0004598542794697699,0.00019503060862726055,2.995017892932395e-05,0.00011515670940494422,0.020642602564040144,0.15296563668468988,0.009731016117109293,0.07210869218791194
"mp-300026767, Nb(PO3)4, LiNb(PO3)4, mp-673088, mp-26767",1.00654961198916,0.01182001086574167,0.023640021731483385,0.00047180607903471575,0.02364002173148334,2.722904433624947,1.0,-1.5008464762549913,0.00047180607903471786,-0.5981196305647828,0.023640021731483385,0.006549611989159953,0.02364002173148334,0.009275561074106072,0.000143879261886746,0.009275561074106072,3.394404397612166e-05,1.3318517917576502e-05,0.0003666957557109566,0.00012251686643087112,0.00012251686643087112,4.8071558059279954e-05,0.0025698506840305915,3.986262573481088e-05,0.0003666957557109566,0.0001015952923080435,4.8071558059279954e-05,0.000143879261886746,0.008407186772606828,0.051970996703760264,0.003956296558318459,0.024446851011654117
"mp-300026795, Cu5P3O13, LiCu5P3O13, mp-26796, mp-26795",0.9892424824281781,0.00017074769554416578,0.00034149539108829785,-0.0007749256282828105,0.00034149539108833157,-6.729736100804138,1.0,2.7725346022611386,-0.0007749256282828013,-0.992828596787146,0.00034149539108829785,-0.010757517571821848,0.00034149539108833157,9.529572342344684e-05,2.224336899638749e-06,9.529572342344684e-05,-6.162711813982771e-05,-1.7197306197664142e-05,7.970985183448925e-06,1.9563413836230547e-06,1.9563413836230547e-06,5.459252812210385e-07,-0.0030019304681685706,-7.00693008103475e-05,7.970985183448925e-06,-0.000251095667506399,5.459252812210385e-07,2.224336899638749e-06,0.03137746965146634,0.2541503499808684,0.01348038230871642,0.1075173111212332
"mp-300026823, Cu3(P2O7)2, Li2Cu3(P2O7)2, mp-673105, mp-26823",0.9733767873964266,-0.00038291637921987487,0.0015340151149334513,-0.0009589112737204042,-0.0015316655168794995,-7.3534198166656735,1.0,3.6013545042144766,-0.0009589112737204085,-1.0160824879272357,0.0007670075574667257,-0.02662321260357342,-0.0007658327584397497,-0.00035827952105981035,-1.8461291309562583e-06,-0.00035827952105981035,-7.87660351237041e-05,-1.8424556163799224e-05,-1.5784615996069596e-05,-4.531504957598696e-06,-2.265752478799348e-06,-1.0599869279529823e-06,-0.006227568457710612,-6.417835722675666e-05,-7.892307998034798e-06,-0.00027436616082164366,-5.299934639764911e-07,-3.6922582619125165e-06,0.030919752091291955,0.5217430228019984,0.014123878113263252,0.24003408613351102
"mp-300026835, Bi5(PO4)6, Li3Bi5(PO4)6, mp-673116, mp-26835",0.9441824546172299,-0.014547232023861876,0.045633206605013577,-0.00268057174195696,-0.04364169607158563,-30.430854468014495,1.0,10.479208448660765,-0.002680571741956972,-1.5091531208351658,0.01521106886833786,-0.05581754538277003,-0.014547232023861876,-0.008185877751272884,-5.5504551522433255e-05,-0.008185877751272884,-0.00022231897468683663,-4.17003946315383e-05,-0.0008877408782784597,-0.00017382307046458602,-5.7941023488195336e-05,-3.260401252142022e-05,-0.01046970315108747,-0.0002129702625538553,-0.00029591362609281987,-0.0011354168426490235,-1.0868004173806742e-05,-0.00016651365456729975,0.008280183657676701,0.12658708592323897,0.0033828436638001992,0.057143382036219964
"mp-300026851, LiCuPO4, Li2CuPO4, mp-673128, mp-26851",0.9699229618364216,0.0026528393435767284,0.010611357374306962,-0.0010833106959940357,0.010611357374306914,-5.412309274610511,0.43457139358376756,2.708834522985257,-0.0010833106959940361,-1.0800072481098266,0.010611357374306962,-0.03007703816357842,0.010611357374306914,0.0028097181327120693,1.8073388895280912e-05,0.0028097181327120693,-5.8408864451160435e-05,-1.546573541636712e-05,6.825709180569577e-05,2.0606993652362135e-05,2.0606993652362135e-05,5.456403142722932e-06,-0.00796391983848333,-5.1227565746183675e-05,6.825709180569577e-05,-0.00019346923138651508,5.456403142722932e-06,1.8073388895280912e-05,0.046051536936671356,0.431400083774224,0.019140469588578703,0.1960335234497155
"mp-300026855, LiSn(PO3)4, Li2Sn(PO3)4, mp-26856, mp-26855",1.043810533499992,-inf,0.060219257094395795,-5.040353248595942e-05,0.06021925709439588,19.961943578813507,0.00439880855552598,-10.245792849119447,inf,0.08888466462260496,0.060219257094395795,0.043810533499992095,0.06021925709439588,0.015415767967393527,0.00025795816755825164,0.015415767967393527,0.005606411654194958,0.0014352076953603515,0.0010076727442088033,0.0003104150471379095,0.0003104150471379095,7.946438682836e-05,0.278424457794931,0.004658987024719969,0.0010076727442088033,0.01819959524783267,7.946438682836e-05,0.00025795816755825164,0.47845184384359085,5.082638430796837,0.2255440321982829,2.3959750558755815
"mp-300026875, CuPO4, LiCuPO4, mp-673017, mp-26467",0.9847423050436627,0.006965304508140847,0.027861218032563473,-0.0005495495950272775,0.02786121803256339,-2.5245132153712375,1.0,1.3116950014693525,-0.0005495495950272778,-0.8328326918046202,0.027861218032563473,-0.015257694956337338,0.02786121803256339,0.005842540921558669,3.606879791868636e-05,0.005842540921558669,-2.9023353074324094e-05,-6.0862424542744475e-06,0.00017200061693652583,5.29979115688079e-05,5.29979115688079e-05,1.1113744802399038e-05,-0.0031995624544078295,-1.9752428463173632e-05,0.00017200061693652583,-9.419304434041957e-05,1.1113744802399038e-05,3.606879791868636e-05,0.021826479150684933,0.13052378360034567,0.008925753920221281,0.058867367812549844
"mp-300026875, LiCuPO4, Li2CuPO4, mp-26467, mp-26875",0.9802270986417577,0.005336938517725202,0.021347754070900837,-0.0007121776890304796,0.02134775407090081,-3.5580982683582465,0.4405151730632743,1.7821960134837256,-0.00071217768903048,-0.9923266750876429,0.021347754070900837,-0.019772901358242244,0.02134775407090081,0.007039922929730934,4.52839960779337e-05,0.007039922929730934,-3.841516432375803e-05,-1.2668302027183423e-05,0.0001373184935784962,4.147481776795409e-05,4.147481776795409e-05,1.3677294559479218e-05,-0.006520578286450332,-4.194333439396928e-05,0.0001373184935784962,-0.00012718832244236426,1.3677294559479218e-05,4.52839960779337e-05,0.3224172614533213,2.9105606995624465,0.13704127623393075,1.3662273800494005
"mp-300026897, Sn(PO3)3, LiSn(PO3)3, mp-673129, mp-26897",0.9256022395604953,-0.028166065965070423,0.05969487129551232,-0.005359296962937976,-0.05633213193014085,-26.97416432792521,1.0,15.292725280087275,-0.005359296962937956,-1.7323177150918303,0.05969487129551232,-0.0743977604395047,-0.05633213193014085,-0.016570184346940443,-0.00022415924838362517,-0.016570184346940443,-0.0003180544009869215,-9.355619743354935e-05,-0.0007620535830453287,-0.00024082287385419128,-0.00024082287385419128,-7.083842343607101e-05,-0.02188421711095399,-0.00029604677632698073,-0.0007620535830453287,-0.0010064430010172847,-7.083842343607101e-05,-0.00022415924838362517,0.011055789556344993,0.1764291122213777,0.005205623298183405,0.08312499392943819
"mp-300026949, Sn2(PO3)5, LiSn2(PO3)5, mp-26950, mp-26949",1.0357787993081387,0.023574652078939214,0.047149304157878325,0.00257735191673671,0.04714930415787843,22.870553074575778,1.0,-11.72578352058664,0.002577351916736679,0.03728469147332542,0.047149304157878325,0.03577879930813858,0.04714930415787843,0.011335943505795355,0.00027036456026176243,0.011335943505795355,0.000272898416244414,6.561201876933284e-05,0.0011245205023098336,0.00035962555145846795,0.00035962555145846795,8.646352278971007e-05,0.008602172500874061,0.0002051635652829114,0.0011245205023098336,0.0008533316469593711,8.646352278971007e-05,0.00027036456026176243,0.12832738409007927,0.7363451324570356,0.05244124656155748,0.3022687293185874
"mp-300027017, SnPO4, LiSnPO4, mp-27018, mp-27017",1.004424029612836,0.004631335056928015,0.037050680455424034,7.967205036802847e-05,0.03705068045542412,0.9760398627417987,1.0,-0.4282923750820853,7.96720503680285e-05,-0.7776959172674555,0.037050680455424034,0.0044240296128358865,0.03705068045542412,0.011806655234730557,9.718910809489475e-05,0.011806655234730557,9.666061690501754e-06,3.0802094983031168e-06,0.00030499091539313477,8.095202661349872e-05,8.095202661349872e-05,2.5796359392864795e-05,0.0014097714736935431,1.1604847386655116e-05,0.00030499091539313477,3.641738356110597e-05,2.5796359392864795e-05,9.718910809489475e-05,0.01068034970062838,0.25200289999999903,0.004986119239090711,0.10515686994011429
"mp-300027033, LiSnP2O7, Li2SnP2O7, mp-673144, mp-27033",1.042915082141952,0.016769333561264185,0.0670773342450568,0.0015457096290863055,0.06707733424505674,13.466991816918748,0.48883316330540616,-6.755867218796278,0.0015457096290863,-0.2883642556348132,0.0670773342450568,0.04291508214195203,0.06707733424505674,0.014739312135177103,0.00016857723621073678,0.014739312135177103,0.00014769569053201746,3.245407570639043e-05,0.0007671804162711425,0.00023085201532646927,0.00023085201532646927,5.072652259108334e-05,0.009429992979239639,0.00010785321182885506,0.0007671804162711425,0.0004908306353035986,5.072652259108334e-05,0.00016857723621073678,0.07833436828967968,0.7193684920581527,0.03231747400646517,0.298068534268869
"mp-300027047, LiCuPO4, Li2CuPO4, mp-27064, mp-27047",0.9428315957621114,-0.008808247531092078,0.017932401117931374,-0.004118167716315272,-0.017616495062184157,-10.287352191682526,0.418324342218325,5.001736533166365,-0.0041181677163152726,-1.3105347096745037,0.017932401117931374,-0.05716840423788862,-0.017616495062184157,-0.005640302163327484,-3.628099676543543e-05,-0.005640302163327484,-0.00010782791392509829,-3.4523440334300924e-05,-0.00011331733333810453,-3.322726842825144e-05,-3.322726842825144e-05,-1.0638429116336015e-05,-0.018303701897496805,-0.00011773776122426842,-0.00011331733333810453,-0.0003677332577544597,-1.0638429116336015e-05,-3.628099676543543e-05,0.22958244709109715,1.1962555081711805,0.09481110705973567,0.5162832826110216
"mp-300027683, SnS2, LiSnS2, mp-1170, mp-27683",0.9342316478345312,-0.03030290769150551,0.031249869605533664,-0.00947534248169844,-0.03030290769150551,-12.481583642314849,1.0,5.6473166618993265,-0.009475342481698443,-1.0909087230745167,0.031249869605533664,-0.06576835216546889,-0.03030290769150551,-0.01940103514598561,-0.0001373785152244295,-0.01940103514598561,-0.0001185465287541674,-7.589784433257239e-05,-0.00021457455410585954,-5.462056444637588e-05,-5.462056444637588e-05,-3.497009268238518e-05,-0.0421073160650356,-0.00029816143920018075,-0.00021457455410585954,-0.0004657049740523268,-3.497009268238518e-05,-0.0001373785152244295,0.0652087666089187,0.5423113100000001,0.030739706914755773,0.25564800095990986
